Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file
1748	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.08664727956056595,0.8308093547821045,0.8272775411605835,0.8308093547821045	0.8907743008290137,0.7903038204382743,0.7818545685573117,0.7856131850858004	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	12.0,11.0,11.0,11.0	2.0,3.0,3.0,3.0	14.0,12.0,12.0,12.0	2.0,3.0,3.0,3.0	14.0,14.0,14.0,14.0	16.0,15.0,15.0,15.0	60.91768,57.110325,57.110325,57.110325	6.0,5.5,5.5,5.5	365.50607,314.10678,314.10678,314.10678	20.305893,17.450377,17.450377,17.450377	0.020305892,0.019036775,0.019036775,0.019036775	131.60296630859375,131.9385528564453,131.9385528564453,131.9385528564453	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Baratali Izmailov,Michal Kordas,Rasmus Kaj,Pavel Bludov	0,37,242,1050	5140,5177,5382,6190	19/07/15-22/06/01,25/08/15-22/06/01,17/03/16-22/06/01,03/06/18-22/06/01	0,1,1,1	0,2,2,2	0,25,6,1	0,7,51,332	0,7,51,238	0,0,0,0	0,1,0,0	0,1,1,1	1552.json
6101	4,4,4	3,3,3	4,4,4	0.0,0.0,0.0	0.6097021698951721,0.6097021698951721,0.2955723702907562	0.9355778388880365,0.9355778388880365,0.9144702890766822	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.73,1.73,1.73	0,0,0	0,0,0	0,0,0	10.0,10.0,12.0	3.0,3.0,2.0	11.0,11.0,13.0	4.0,4.0,4.0	13.0,13.0,14.0	15.0,15.0,17.0	55.506596,55.506596,64.72504	6.666667,6.666667,12.0	370.04398,370.04398,776.70044	20.557999,20.557999,43.150024	0.018502198,0.018502198,0.021575011	127.42622375488281,127.42622375488281,126.62725830078125	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	0,0,0	Oleg Sukhodolsky,Ivan Sopov,alexkravin	0,3851,4172	787,4638,4959	18/08/03-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01	0,0,2	0,0,4	0,0,10	0,1425,107	0,0,107	0,0,0	0,0,0	0,0,0	2269.json
3720	4,4,4	3,3,3	4,4,4	0.0,0.0,0.0	0.3563527464866638,0.3563527464866638,0.12309635430574417	0.9277720117906753,0.9277720117906753,0.9095955726993925	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.73,1.73,1.73	0,0,0	0,0,0	0,0,0	10.0,10.0,12.0	3.0,3.0,2.0	11.0,11.0,13.0	4.0,4.0,4.0	13.0,13.0,14.0	15.0,15.0,17.0	55.506596,55.506596,64.72504	6.666667,6.666667,12.0	370.04398,370.04398,776.70044	20.557999,20.557999,43.150024	0.018502198,0.018502198,0.021575011	127.42622375488281,127.42622375488281,126.62725830078125	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	1,1,1	0,0,0	0,0,0	0,0,0	Oliver Burn,Ivan Sopov,alexkravin	0,1471,1792	3167,4638,4959	22/02/10-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01	0,0,2	0,0,4	0,0,10	0,1425,193	0,0,193	0,0,0	0,0,0	0,0,0	1979.json
1908	4,3	3,3	4,3	0.0,0.0	0.351150244474411,0.31042516231536865	0.7954946321123926,0.8962067334744126	0,0	0,0	0,0	1,1	1,1	1.73,1.89	0,0	0,1	0,1	12.0,11.0	3.0,1.0	16.0,13.0	3.0,1.0	15.0,12.0	19.0,14.0	74.23092,50.189476	6.0,5.5	445.3855,276.0421	24.743639,15.335673	0.024743639,0.016729826	125.91468811035156,132.61029052734375	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	alexkravin,Subbu Dantu	0,1010	4979,5989	08/02/15-22/06/01,14/11/17-22/06/01	0,1	0,2	0,29	0,30	0,30	0,0	0,0	0,1	2248.json
508	3	3	3	0.0	0.4246262013912201	0.559711908387129	0	0	0	1	1	1.89	0	1	1	13.0	5.0	15.0	6.0	18.0	21.0	87.56843	7.8	683.03375	37.94632	0.029189477	129.7158966064453	0	0	0	1	1	0	0	1	0	0	0	Stephen Colebourne (CI)	0	6379	09/12/18-22/06/01	0	0	0	0	0	0	0	0	3394.json
5444	17,17,17,17,17,18,18,18,18,18,15,15,16,16,17,17	12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,13	17,17,17,17,17,18,18,18,18,18,15,15,16,16,17,17	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.02073766104876995,0.021376444026827812,0.021430518478155136,0.01734195463359356,0.01734195463359356,0.01639692857861519,0.01639692857861519,0.026136714965105057,0.03284947946667671,0.03193220496177673,0.02254018560051918,0.02248670533299446,0.04007454589009285,0.04009544476866722,0.043511852622032166,0.03711356595158577	5.502125627668605E-6,3.7518713558292753E-6,3.811581178817225E-6,6.199637182093551E-6,6.199637182093551E-6,5.8312117283219415E-6,5.8312117283219415E-6,5.9336403822565286E-6,6.063301119683387E-6,8.91889714849613E-6,6.665776276128317E-6,6.552739894153087E-6,8.245015999627248E-5,8.063268147476319E-5,8.124352494958781E-5,8.085262642316439E-5	6,6,6,6,7,6,6,6,6,6,5,5,5,5,5,5	5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4	11,11,11,11,12,11,11,11,11,11,9,9,9,9,9,9	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	3.91,3.91,3.91,3.91,3.91,4.03,4.03,4.03,4.03,4.03,3.81,3.81,4.94,4.94,4.92,4.92	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7	7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7	34.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,32.0,32.0,27.0,27.0,28.0,28.0	15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,22.0,22.0,22.0,22.0	81.0,81.0,81.0,79.0,79.0,81.0,81.0,81.0,81.0,81.0,76.0,76.0,67.0,67.0,69.0,69.0	35.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,34.0,34.0,34.0,30.0,30.0,30.0,30.0	49.0,49.0,49.0,48.0,48.0,49.0,49.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,50.0,50.0	116.0,118.0,118.0,116.0,116.0,118.0,118.0,118.0,117.0,115.0,110.0,110.0,97.0,97.0,99.0,99.0	651.30634,662.53577,662.53577,647.85565,647.85565,662.53577,662.53577,662.53577,660.3312,649.04346,617.6181,617.6181,544.62683,544.62683,558.74176,558.74176	39.666664,41.933334,41.933334,40.7,40.7,38.15625,38.15625,38.15625,34.941177,33.0,32.0,32.0,18.409092,18.409092,19.09091,19.09091	25835.15,27782.334,27782.334,26367.725,26367.725,25279.88,25279.88,25279.88,23072.748,21418.434,19763.78,19763.78,10026.085,10026.085,10666.889,10666.889	1435.2861,1543.463,1543.463,1464.8735,1464.8735,1404.4379,1404.4379,1404.4379,1281.8193,1189.913,1097.9878,1097.9878,557.0047,557.0047,592.6049,592.6049	0.21710211,0.22084525,0.22084525,0.21595189,0.21595189,0.22084525,0.22084525,0.22084525,0.22011039,0.21634781,0.2058727,0.2058727,0.18154228,0.18154228,0.18624726,0.18624726	90.49124908447266,90.40235900878906,90.40235900878906,90.51886749267578,90.51886749267578,89.47638702392578,89.47638702392578,89.47638702392578,89.49372100830078,89.58338165283203,92.79505920410156,92.79505920410156,92.4035415649414,92.4035415649414,91.28836822509766,91.28836822509766	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0	0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0	Michael Studman,Oliver Burn,Oliver Burn,Oliver Burn,Oliver Burn,Oliver Burn,Ivan Sopov,alexkravin,alexkravin,Michal Kordas,Michal Kordas,Ruslan Diachenko,Ruslan Diachenko,rnveach,rnveach,wltan	0,396,921,922,1036,1387,3194,3515,3547,3565,3701,3722,3733,3882,4322,5431	1444,1840,2365,2366,2480,2831,4638,4959,4991,5009,5145,5166,5177,5326,5766,6875	05/06/05-22/06/01,06/07/06-22/06/01,13/12/07-22/06/01,14/12/07-22/06/01,06/04/08-22/06/01,23/03/09-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01,20/02/15-22/06/01,10/03/15-22/06/01,24/07/15-22/06/01,14/08/15-22/06/01,25/08/15-22/06/01,21/01/16-22/06/01,05/04/17-22/06/01,18/04/20-22/06/01	0,2,1,3,1,3,0,7,1,2,0,1,4,1,1,2	0,4,2,6,2,5,0,14,2,4,1,2,7,2,1,4	0,4,5,46,22,67,0,16,16,4,57,6,134,4,23,17	0,112,5,22,11,80,1425,188,26,242,2,13,28,35,9,7	0,112,5,22,11,80,0,188,26,242,2,13,28,35,9,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0	0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1	3113.json
1007	3	3	3	0.0	0.7088555693626404	0.9609835249006198	0	0	0	1	1	1.89	0	0	0	8.0	3.0	9.0	3.0	11.0	12.0	41.51318	4.0	166.05272	9.225151	0.013837727	133.59722900390625	1	0	0	0	0	0	0	0	0	0	0	rnveach	0	5881	29/07/17-22/06/01	0	0	0	0	0	0	0	0	979.json
1812	5	4	5	0.0	0.7175843715667725	0.8469204091575775	0	0	0	1	1	1.96	0	1	1	13.0	4.0	18.0	5.0	17.0	23.0	94.01165	8.125	763.84467	42.435814	0.031337216	121.07132720947266	1	0	0	0	0	0	0	0	0	0	0	Michal Kordas	0	5076	16/05/15-22/06/01	0	0	0	0	0	0	0	0	1653.json
6081	29,29,29	27,27,27	28,28,28	0.03571428571428571,0.03571428571428571,0.03571428571428571	0.0,0.0,0.0	1.422759048119621E-4,1.422759048119621E-4,1.420758944372433E-4	1,1,1	18,18,18	19,19,19	20,20,20	1,1,1	2.08,2.08,2.08	2,2,2	3,3,3	3,3,3	20.0,20.0,20.0	22.0,22.0,22.0	87.0,87.0,87.0	41.0,41.0,41.0	42.0,42.0,42.0	128.0,128.0,128.0	690.2166,690.2166,690.2166	18.636364,18.636364,18.636364	12863.128,12863.128,12863.128	714.6182,714.6182,714.6182	0.2300722,0.2300722,0.2300722	78.42585754394531,78.42585754394531,78.42585754394531	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	Oleg Sukhodolsky,Ivan Sopov,alexkravin	0,3831,4152	807,4638,4959	07/09/03-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01	0,0,3	0,0,6	0,0,9	0,1425,193	0,0,193	0,0,0	0,0,0	0,0,0	1784.json
1783	5,6,7	3,3,3	5,6,7	0.0,0.0,0.0	0.031074170023202896,0.013393639586865902,0.00559915229678154	0.48474537359099823,0.3744692706149007,0.2699895766539704	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	5.43,5.5,5.42	0,0,0	3,4,5	3,4,5	15.0,16.0,17.0	4.0,4.0,4.0	23.0,27.0,31.0	10.0,12.0,14.0	19.0,20.0,21.0	33.0,39.0,45.0	140.18161,168.55519,197.65428	18.75,24.0,29.75	2628.4053,4045.3247,5880.215	146.02252,224.74026,326.6786	0.046727203,0.056185063,0.06588476	118.99382781982422,115.08172607421875,111.75635528564453	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	Roman Ivanov,liscju,liscju	0,178,617	5105,5283,5722	14/06/15-22/06/01,09/12/15-22/06/01,20/02/17-22/06/01	0,2,2	0,3,3	0,50,49	0,4,3	0,4,3	0,0,0	0,0,0	0,1,0	1173.json
853	3	3	3	0.0	0.8846278786659241	0.8742789673798598	0	0	0	1	1	1.89	0	0	0	11.0	3.0	12.0	4.0	14.0	16.0	60.91768	7.3333335	446.72964	24.818314	0.020305892	131.60296630859375	0	0	0	1	0	0	1	1	0	0	0	Andrei Selkin	0	6034	29/12/17-22/06/01	0	0	0	0	0	0	0	0	678.json
6389	10,10,10	3,3,3	10,10,10	0.0,0.0,0.0	0.007963687181472778,0.007963687181472778,0.007963687181472778	0.8528893751645729,0.8528893751645729,0.8528893751645729	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.49,3.49,3.49	0,0,0	0,0,0	0,0,0	13.0,13.0,13.0	7.0,7.0,7.0	24.0,24.0,24.0	11.0,11.0,11.0	20.0,20.0,20.0	35.0,35.0,35.0	151.26749,151.26749,151.26749	10.214286,10.214286,10.214286	1545.0894,1545.0894,1545.0894	85.838295,85.838295,85.838295	0.050422497,0.050422497,0.050422497	107.36906433105469,107.36906433105469,107.36906433105469	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	Rick Giles,Oliver Burn,Ivan Sopov	0,213,4140	498,712,4638	02/11/02-22/06/01,04/06/03-22/06/01,04/03/14-22/06/01	0,0,0	0,0,0	0,0,0	0,12,1425	0,0,0	0,0,0	0,0,0	0,0,0	1360.json
2515	106,106,107,109,109,79,80,78,51,51,51,49,49,47,47,45,44,39	81,81,82,84,84,57,58,57,38,38,39,37,37,35,35,34,34,30	84,84,85,87,87,60,61,59,40,40,41,39,39,37,37,37,37,32	0.15476190476190477,0.15476190476190477,0.15294117647058825,0.14942528735632185,0.14942528735632185,0.16666666666666666,0.16393442622950818,0.1694915254237288,0.125,0.125,0.12195121951219512,0.1282051282051282,0.1282051282051282,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.15625	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018976593855768442,0.0022785833571106195,0.0018739256775006652,0.0022386820055544376,0.0024198119062930346,0.0027294529136270285,0.002735201269388199,0.0020006399136036634,0.0019471022533252835,0.0026473277248442173	2.5177474840851775E-20,2.5177474840851775E-20,1.0276110091889277E-20,4.075290355068868E-21,4.10474064097922E-21,7.027600136609626E-15,6.993798433047852E-15,9.191350548309638E-15,1.8773173140861554E-10,1.0726317608406523E-10,3.311652945973858E-11,2.3892121972241607E-10,2.3868283352519447E-10,3.2379792062918314E-10,3.8058153653905525E-10,3.2069001938629634E-10,3.9646533495451807E-10,8.551249910225493E-10	12,12,12,12,12,10,10,11,9,9,9,8,8,7,7,7,7,6	25,25,26,27,27,13,13,13,7,7,7,6,6,5,5,5,5,4	37,37,38,39,39,23,23,24,16,16,16,14,14,12,12,12,12,10	30,30,31,32,32,16,16,16,9,9,9,8,8,7,7,7,7,6	13,13,13,13,13,11,11,11,9,9,9,8,8,7,7,7,7,6	5.9,5.9,5.92,5.9,5.9,6.68,6.65,6.58,4.41,4.41,4.48,4.14,4.14,3.64,3.64,6.48,6.48,5.2	7,7,7,7,7,5,5,5,4,4,4,3,3,2,2,4,4,3	28,28,28,28,28,25,25,25,20,21,21,19,19,19,19,19,18,17	16,16,16,16,16,16,16,17,15,15,15,16,16,16,16,16,16,15	49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0,42.0	43.0,43.0,44.0,45.0,45.0,32.0,32.0,32.0,21.0,22.0,23.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0	301.0,301.0,304.0,309.0,309.0,232.0,234.0,231.0,169.0,172.0,175.0,164.0,164.0,159.0,159.0,158.0,155.0,144.0	119.0,119.0,121.0,123.0,123.0,88.0,88.0,85.0,59.0,58.0,60.0,58.0,58.0,57.0,57.0,57.0,57.0,54.0	92.0,92.0,93.0,94.0,94.0,81.0,81.0,82.0,65.0,66.0,67.0,66.0,66.0,66.0,65.0,65.0,65.0,63.0	420.0,420.0,425.0,432.0,432.0,320.0,322.0,316.0,228.0,230.0,235.0,222.0,222.0,216.0,216.0,215.0,212.0,198.0	2739.896,2739.896,2779.1426,2831.5823,2831.5823,2028.752,2041.4316,2008.9865,1373.0999,1390.2106,1425.531,1341.8555,1341.8555,1305.5891,1300.8314,1294.8091,1276.7421,1183.5015	67.80232,67.80232,67.375,66.96667,66.96667,67.375,67.375,66.40625,61.809525,58.000004,57.391308,58.000004,58.000004,57.0,55.704544,55.704544,55.704544,54.0	185771.31,185771.31,187244.73,189621.62,189621.62,136687.16,137541.45,133409.25,84870.65,80632.22,81813.086,77827.625,77827.625,74418.58,72462.22,72126.75,71120.336,63909.08	10320.629,10320.629,10402.485,10534.535,10534.535,7593.731,7641.192,7411.625,4715.036,4479.568,4545.1714,4323.757,4323.757,4134.365,4025.6787,4007.0417,3951.13,3550.5044	0.91329867,0.91329867,0.9263809,0.94386077,0.94386077,0.67625064,0.6804772,0.6696622,0.45769995,0.46340352,0.475177,0.44728515,0.44728515,0.43519637,0.43361047,0.431603,0.42558068,0.3945005	51.15925598144531,51.15925598144531,50.66358184814453,49.95961380004883,49.95961380004883,61.392704010009766,61.092529296875,61.71588897705078,71.60105895996094,71.53665924072266,71.00617218017578,72.36089324951172,72.36089324951172,73.58619689941406,73.60518646240234,73.62931060791016,73.70238494873047,76.67866516113281	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	14,14,14,14,14,13,13,13,10,10,11,11,11,11,11,11,11,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Oliver Burn,Ivan Sopov,Dominic Jones,ychulovskyy,alexkravin,Roman Ivanov,Roman Ivanov,Michal Kordas,Roman Ivanov,Vladislav Lisetskiy,Ruslan Diachenko,Ilja Dubinin,Michal Kordas,Ilja Dubinin,Roman Ivanov,rnveach,Wilfried Bounsi,AmrDeveloper	0,265,403,542,586,678,679,725,731,753,793,808,831,840,847,1080,2467,2503	4373,4638,4776,4915,4959,5051,5052,5098,5104,5126,5166,5181,5204,5213,5220,5453,6840,6876	12/06/13-22/06/01,04/03/14-22/06/01,20/07/14-22/06/01,06/12/14-22/06/01,19/01/15-22/06/01,21/04/15-22/06/01,22/04/15-22/06/01,07/06/15-22/06/01,13/06/15-22/06/01,05/07/15-22/06/01,14/08/15-22/06/01,29/08/15-22/06/01,21/09/15-22/06/01,30/09/15-22/06/01,07/10/15-22/06/01,27/05/16-22/06/01,14/03/20-22/06/01,19/04/20-22/06/01	0,0,1,2,6,1,2,1,1,1,3,1,1,5,5,30,1,20	0,0,1,2,12,32,3,3,29,2,5,4,2,12,10,62,2,45	0,0,56,83,18,1341,23,71,1177,33,71,130,2,73,81,273,13,231	0,1425,1,1,107,2,1,2,2,1,2,7,4,7,9,59,1,2	0,0,1,1,107,2,1,2,2,1,2,7,4,7,9,59,1,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0	0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1	1328.json
3497	4,4,4,4	3,3,3,3	4,4,4,4	0.0,0.0,0.0,0.0	0.860178530216217,0.8477357029914856,0.8477357029914856,0.8695542216300964	0.9381877056381865,0.9372114741724173,0.9372114741724173,0.9417047514188452	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.73,1.73,1.73,1.73	0,0,0,0	0,0,0,0	0,0,0,0	10.0,10.0,10.0,10.0	3.0,3.0,3.0,3.0	11.0,11.0,11.0,11.0	4.0,4.0,4.0,4.0	13.0,13.0,13.0,13.0	15.0,15.0,15.0,15.0	55.506596,55.506596,55.506596,55.506596	6.666667,6.666667,6.666667,6.666667	370.04398,370.04398,370.04398,370.04398	20.557999,20.557999,20.557999,20.557999	0.018502198,0.018502198,0.018502198,0.018502198	127.42622375488281,127.42622375488281,127.42622375488281,127.42622375488281	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Oliver Burn,Oliver Burn,Ivan Sopov,alexkravin	0,0,1247,1568	3391,3391,4638,4959	04/10/10-22/06/01,04/10/10-22/06/01,04/03/14-22/06/01,19/01/15-22/06/01	0,2,0,2	0,4,0,4	0,12,0,6	0,4,1425,35	0,4,0,35	0,0,0,0	0,0,0,0	0,0,0,0	2157.json
1547	27,27	22,22	25,25	0.08,0.08	0.03401681035757065,0.03203383833169937	0.0021422842965762518,0.0014801502094663572	3,3	4,4	7,7	5,5	5,5	5.01,5.01	3,3	10,10	5,5	27.0,27.0	9.0,10.0	89.0,89.0	30.0,31.0	36.0,37.0	119.0,120.0	615.2211,625.1344	45.0,41.85	27684.951,26161.873	1538.0529,1453.4374	0.20507371,0.20837814	84.30990600585938,84.2267837524414	1,1	0,0	0,0	0,0	1,1	0,0	0,0	1,1	3,3	0,0	0,0	Vladislav Lisetskiy,Roman Ivanov	0,538	5340,5879	04/02/16-22/06/01,27/07/17-22/06/01	0,1	0,2	0,4	0,18	0,18	0,0	0,0	0,1	3577.json
1728	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.1857287436723709,0.8308093547821045,0.8272775411605835,0.8308093547821045	0.9028470427020902,0.7903038204382743,0.7818545685573117,0.7856131850858004	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,0,0,0	11.0,11.0,11.0,11.0	1.0,3.0,3.0,3.0	15.0,12.0,12.0,12.0	1.0,3.0,3.0,3.0	12.0,14.0,14.0,14.0	16.0,15.0,15.0,15.0	57.3594,57.110325,57.110325,57.110325	5.5,5.5,5.5,5.5	315.4767,314.10678,314.10678,314.10678	17.526484,17.450377,17.450377,17.450377	0.019119801,0.019036775,0.019036775,0.019036775	131.91592407226562,131.9385528564453,131.9385528564453,131.9385528564453	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	Andrei Selkin,Michal Kordas,Rasmus Kaj,Pavel Bludov	0,4,222,1030	5160,5164,5382,6190	08/08/15-22/06/01,12/08/15-22/06/01,17/03/16-22/06/01,03/06/18-22/06/01	0,1,1,1	0,2,2,2	0,25,6,1	0,4,51,332	0,4,51,238	0,0,0,0	0,1,0,0	0,1,1,1	2793.json
1708	9	8	9	0.0	0.3768855333328247	0.1479567742268571	1	1	2	2	2	3.5	1	3	2	17.0	9.0	35.0	16.0	26.0	51.0	239.72244	15.111112	3622.4727	201.24847	0.079907484	106.45166015625	1	0	0	0	1	0	0	1	2	0	0	Vladislav Lisetskiy	0	5180	28/08/15-22/06/01	0	0	0	0	0	0	0	0	1521.json
261	5	3	5	0.0	0.08615344017744064	0.9050470079275582	0	0	0	1	1	2.99	0	0	0	12.0	3.0	16.0	3.0	15.0	19.0	74.23092	6.0	445.3855	24.743639	0.024743639	122.29976654052734	0	0	0	1	0	0	1	0	0	0	0	pbludov	0	6627	14/08/19-22/06/01	0	0	0	0	0	0	0	0	3032.json
28	3	3	3	0.0	0.06057086959481239	0.8648375472498734	0	0	0	1	1	1.89	0	1	1	11.0	1.0	13.0	1.0	12.0	14.0	50.189476	5.5	276.0421	15.335673	0.016729826	132.61029052734375	0	0	0	1	0	0	1	0	0	0	0	0blivious	0	6860	03/04/20-22/06/01	0	0	0	0	0	0	0	0	3117.json
