Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file
715	3	3	3	0.0	0.3755316138267517	0.924146972204371	0	0	0	1	1	3.77	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	Marc Philipp	0	1114	22/06/18-04/06/15	0	0	0	0	0	0	0	0	885.json
504	3	3	3	0.0	0.003573743626475334	0.3397653592693988	0	0	0	1	1	3.77	0	1	1	13.0	5.0	20.0	8.0	18.0	28.0	116.757904	10.400001	1214.2822	67.46012	0.0389193	128.21994018554688	0	0	0	1	1	0	0	3	0	0	0	Matthias Merdes	0	1324	18/01/19-04/06/15	0	0	0	0	0	0	0	0	2096.json
775	3	3	3	0.0	0.023970577865839005	0.20713616310020216	0	0	0	1	1	3.77	0	1	1	15.0	4.0	24.0	8.0	19.0	32.0	135.93369	15.0	2039.0052	113.27807	0.045311227	127.42921447753906	0	0	0	0	1	0	0	2	0	0	0	Sam Brannen	0	1054	23/04/18-04/06/15	0	0	0	0	0	0	0	0	1891.json
1002	3	3	3	0.0	0.15094909071922302	0.6239276780993146	0	0	0	1	1	3.77	0	0	0	13.0	3.0	19.0	5.0	16.0	24.0	96.0	10.833333	1040.0	57.77778	0.032	129.2378692626953	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	827	08/09/17-04/06/15	0	0	0	0	0	0	0	0	897.json
878	15	9	12	0.16666666666666666	0.06409505009651184	0.0015034857259601734	0	0	0	2	2	9.42	1	9	8	30.0	9.0	64.0	16.0	39.0	80.0	422.83218	26.666666	11275.524	626.418	0.14094406	98.84024047851562	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	950	09/01/18-04/06/15	0	0	0	0	0	0	0	0	619.json
1468	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.009782911278307438,0.009782911278307438,0.009782911278307438,0.004784842021763325	0.3144381538843339,0.3144381538843339,0.3144381538843339,0.31574126591303303	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	1,1,1,1	1,1,1,1	14.0,14.0,14.0,14.0	4.0,4.0,4.0,5.0	24.0,24.0,24.0,22.0	4.0,4.0,4.0,6.0	18.0,18.0,18.0,19.0	28.0,28.0,28.0,28.0	116.757904,116.757904,116.757904,118.94197	7.0,7.0,7.0,8.400001	817.3053,817.3053,817.3053,999.1126	45.40585,45.40585,45.40585,55.506256	0.0389193,0.0389193,0.0389193,0.039647322	128.21994018554688,128.21994018554688,128.21994018554688,128.1235809326172	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	3,3,3,3	0,0,0,0	0,0,0,0	0,0,0,0	lutovich,JUnit Team,JUnit Team,Why you want to know	0,19,21,163	361,380,382,524	30/05/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,09/11/16-04/06/15	0,0,0,1	0,0,0,2	0,0,0,24	0,250,596,269	0,0,0,242	0,0,0,0	0,0,0,0	0,0,1,0	2036.json
1442	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.42695775628089905,0.8867099285125732,0.8867099285125732	0.7563809260141167,0.7502195982724914,0.7502195982724914	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.77,3.77,3.77	0,0,0	1,0,0	1,0,0	11.0,12.0,12.0	2.0,2.0,2.0	15.0,15.0,15.0	2.0,2.0,2.0	13.0,14.0,14.0	17.0,17.0,17.0	62.907475,64.72504,64.72504	5.5,6.0,6.0	345.99112,388.35022,388.35022	19.22173,21.575012,21.575012	0.020969158,0.021575011,0.021575011	131.43582153320312,131.28770446777344,131.28770446777344	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,1,1	0,1,1	Sam Brannen,Sam Brannen,Marc Philipp	0,0,742	387,387,1129	25/06/16-04/06/15,25/06/16-04/06/15,07/07/18-04/06/15	0,1,0	0,2,0	0,11,0	0,4,6	0,4,2	0,0,0	0,0,0	0,0,1	843.json
456	3	3	3	0.0	0.5759201645851135	0.7008514818571224	0	0	0	1	1	3.77	0	1	1	14.0	2.0	17.0	3.0	16.0	20.0	80.0	10.5	840.0	46.666668	0.026666667	130.18594360351562	0	0	0	1	1	0	0	1	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	997.json
1547	4,4,4,4	3,3,3,3	4,4,4,4	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.08122289958205461,0.058915299513193756,0.058915299513193756,0.058915299513193756	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	6.63,6.63,6.63,6.63	0,0,0,0	3,3,3,3	3,3,3,3	16.0,17.0,17.0,17.0	8.0,7.0,7.0,7.0	25.0,28.0,28.0,28.0	12.0,11.0,11.0,11.0	24.0,24.0,24.0,24.0	37.0,39.0,39.0,39.0	169.6436,178.81354,178.81354,178.81354	12.0,13.357142,13.357142,13.357142	2035.7231,2388.438,2388.438,2388.438	113.09573,132.691,132.691,132.691	0.056547865,0.059604514,0.059604514,0.059604514	121.61679077148438,121.34304809570312,121.34304809570312,121.34304809570312	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	0,0,0,0	0,0,0,0	0,0,0,0	Johannes Link,Sam Brannen,JUnit Team,JUnit Team	0,55,99,100	281,337,381,382	11/03/16-04/06/15,06/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,3,0,0	0,6,0,0	0,30,0,0	0,8,317,596	0,8,1,0	0,0,0,0	0,0,0,0	0,0,1,1	1064.json
1463	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.02697840891778469,0.14169616997241974,0.14169616997241974,0.14169616997241974	0.27503121136479103,0.33622614298177167,0.33622614298177167,0.33622614298177167	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	1,0,0,0	1,0,0,0	14.0,17.0,17.0,17.0	5.0,4.0,4.0,4.0	22.0,21.0,21.0,21.0	6.0,5.0,5.0,5.0	19.0,21.0,21.0,21.0	28.0,26.0,26.0,26.0	118.94197,114.20025,114.20025,114.20025	8.400001,10.625,10.625,10.625	999.1126,1213.3777,1213.3777,1213.3777	55.506256,67.409874,67.409874,67.409874	0.039647322,0.03806675,0.03806675,0.03806675	128.1235809326172,128.3351287841797,128.3351287841797,128.3351287841797	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Sam Brannen,Sam Brannen,JUnit Team,JUnit Team	0,7,15,16	366,373,381,382	04/06/16-04/06/15,11/06/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15	0,2,0,0	0,4,0,0	0,34,0,0	0,19,317,596	0,19,1,0	0,0,0,0	0,0,0,0	0,0,1,1	1340.json
595	3	3	3	0.0	0.0030438790563493967	0.2701397986346	0	0	0	1	1	3.77	0	1	1	15.0	5.0	22.0	8.0	20.0	30.0	129.65784	12.0	1555.894	86.43856	0.04321928	127.67500305175781	0	0	0	1	1	0	0	3	0	0	0	Sam Brannen	0	1234	20/10/18-04/06/15	0	0	0	0	0	0	0	0	1987.json
864	3	3	3	0.0	0.7973781824111938	0.8739650800281574	0	0	0	1	1	3.77	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	0	0	0	0	0	Thomas Heilbronner	0	964	23/01/18-04/06/15	0	0	0	0	0	0	0	0	1394.json
1334	3	3	3	0.0	0.15546031296253204	0.6788715915231083	0	0	0	1	1	3.77	0	0	0	12.0	3.0	17.0	4.0	15.0	21.0	82.0447	8.0	656.3576	36.46431	0.027348233	130.05470275878906	0	0	0	0	1	0	0	1	0	0	0	Marc Philipp	0	495	11/10/16-04/06/15	0	0	0	0	0	0	0	0	1165.json
1499	6,8,6,6,6,4,9,11,11,11,13,13,8,8,8,8,10,10,10,10,10,20,24	6,8,6,6,6,4,9,10,10,10,11,11,7,7,7,7,8,8,8,8,8,15,15	6,8,6,6,6,4,9,11,11,11,12,12,7,7,7,7,8,8,8,8,8,17,22	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091	0.009184886701405048,0.00848057959228754,0.07595168799161911,0.06565862894058228,0.022344812750816345,0.05658626928925514,0.006586615461856127,7.349709630943835E-4,7.664107251912355E-4,0.0011685250792652369,0.003711885306984186,0.003711885306984186,0.0704726055264473,0.06718257814645767,0.06718257814645767,0.06718257814645767,0.0757855698466301,0.07273060083389282,0.05367926508188248,0.05301155894994736,0.050400614738464355,0.0046751536428928375,4.986522835679352E-4	0.04066086837981188,0.0018174027752616967,0.03419271875769659,0.08860379689424638,0.08833198168891324,0.17250521264519736,2.573065336524696E-4,7.652859908384308E-6,7.459382900457057E-6,1.1880615559442311E-5,5.7228939496883E-6,5.7228939496883E-6,0.0034554578731074317,0.004595421667007705,0.004595421667007705,0.004595421667007705,0.0035449929556369665,0.003717976736637579,0.0036906174384979972,0.0037124372966240568,0.003700076110281158,1.2181603684781042E-5,9.589819529583505E-8	0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2	0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3	0,3,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5	1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4	1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4	5.5,5.66,5.5,5.5,5.5,4.0,8.53,10.13,10.13,10.13,9.87,9.87,5.11,5.11,5.11,5.11,4.8,4.8,4.8,4.8,4.8,6.69,14.09	1,1,1,1,1,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3	3,4,3,3,3,2,8,11,11,11,11,11,6,6,6,6,7,7,7,7,7,14,21	2,3,2,2,2,2,7,10,10,10,10,10,6,6,6,6,7,7,7,7,7,14,17	21.0,27.0,21.0,21.0,21.0,19.0,30.0,32.0,32.0,32.0,32.0,32.0,25.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,34.0,43.0	8.0,9.0,7.0,6.0,6.0,5.0,9.0,12.0,12.0,11.0,12.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,14.0	35.0,53.0,38.0,33.0,33.0,27.0,60.0,74.0,74.0,73.0,79.0,79.0,50.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,53.0,90.0,112.0	12.0,14.0,11.0,10.0,10.0,8.0,17.0,24.0,24.0,23.0,25.0,25.0,13.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,26.0,30.0	29.0,36.0,28.0,27.0,27.0,24.0,39.0,44.0,44.0,43.0,44.0,44.0,33.0,32.0,32.0,32.0,33.0,33.0,33.0,33.0,33.0,44.0,57.0	47.0,67.0,49.0,43.0,43.0,35.0,77.0,98.0,98.0,96.0,104.0,104.0,63.0,62.0,62.0,62.0,68.0,68.0,68.0,68.0,68.0,116.0,142.0	228.32512,346.38498,235.5604,204.46016,204.46016,160.47368,406.97598,535.0243,535.0243,520.9214,567.7809,567.7809,317.7968,310.0,310.0,310.0,343.0188,343.0188,343.0188,343.0188,343.0188,633.29407,828.2704	15.75,21.0,16.5,17.5,17.5,15.2,28.333332,32.0,32.0,33.454544,33.333332,33.333332,20.3125,19.5,19.5,19.5,23.4375,23.4375,23.4375,23.4375,23.4375,44.199997,46.071426	3596.1206,7274.0845,3886.7466,3578.0527,3578.0527,2439.2,11530.985,17120.777,17120.777,17427.188,18926.03,18926.03,6455.2476,6045.0,6045.0,6045.0,8039.503,8039.503,8039.503,8039.503,8039.503,27991.596,38159.598	199.78448,404.1158,215.93036,198.7807,198.7807,135.51111,640.6103,951.1543,951.1543,968.17706,1051.446,1051.446,358.62488,335.83334,335.83334,335.83334,446.63904,446.63904,446.63904,446.63904,446.63904,1555.0886,2119.9775	0.07610837,0.11546166,0.078520134,0.06815339,0.06815339,0.053491227,0.13565867,0.17834143,0.17834143,0.17364046,0.18926029,0.18926029,0.10593227,0.10333333,0.10333333,0.10333333,0.1143396,0.1143396,0.1143396,0.1143396,0.1143396,0.21109802,0.27609012	113.50348663330078,106.44578552246094,113.34126281738281,114.07755279541016,114.07755279541016,121.90575408935547,103.6994400024414,99.02606964111328,99.02606964111328,99.16497802734375,97.30748748779297,97.30748748779297,109.05691528320312,109.18608093261719,109.18608093261719,109.18608093261719,106.49656677246094,106.49656677246094,106.49656677246094,106.49656677246094,106.49656677246094,90.86708068847656,85.06454467773438	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2	1,2,2,1,1,1,2,3,3,3,4,4,2,2,2,2,2,2,2,2,2,4,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Johannes Link,Sam Brannen,Matthias Merdes,JUnit Team,JUnit Team,Sam Brannen,Sam Brannen,Sam Brannen,Sam Brannen,Sam Brannen,Sam Brannen,Marc Philipp	0,0,0,0,0,0,0,0,0,0,0,0,28,41,50,52,443,472,481,497,560,765,1042	330,330,330,330,330,330,330,330,330,330,330,330,358,371,380,382,773,802,811,827,890,1095,1372	29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,29/04/16-04/06/15,27/05/16-04/06/15,09/06/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,16/07/17-04/06/15,14/08/17-04/06/15,23/08/17-04/06/15,08/09/17-04/06/15,10/11/17-04/06/15,03/06/18-04/06/15,07/03/19-04/06/15	0,5,2,1,2,2,6,4,1,1,3,0,1,1,0,0,2,1,1,1,1,17,23	0,8,6,2,4,6,7,6,2,2,4,0,7,2,0,0,2,2,2,2,2,24,42	0,127,68,52,32,71,224,155,6,27,76,0,260,7,0,0,80,6,1,3,5,303,699	0,4,9,9,9,9,5,6,10,5,5,12,5,6,250,596,9,16,6,38,5,8,78	0,4,9,9,9,9,5,6,6,5,5,0,5,6,0,0,9,16,6,38,5,8,76	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0	314.json
574	3	3	3	0.0	0.5107050538063049	0.7480677320545017	0	0	0	1	1	3.77	0	1	1	12.0	4.0	14.0	4.0	16.0	18.0	72.0	6.0	432.0	24.0	0.024	130.7338104248047	0	0	0	1	0	0	0	0	0	0	0	Marc Philipp	0	1254	09/11/18-04/06/15	0	0	0	0	0	0	0	0	443.json
1680	3,3,3,3,3,4	3,3,3,3,3,4	3,3,3,3,3,4	0.0,0.0,0.0,0.0,0.0,0.0	0.2590128183364868,0.2590128183364868,0.2647549510002136,0.2647549510002136,0.2647549510002136,0.05177623778581619	0.6268466655338,0.6268466655338,0.40645864196465387,0.40645864196465387,0.40645864196465387,0.14619989988743762	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	3.77,3.77,3.77,3.77,3.77,4.0	0,0,0,0,0,0	1,1,2,2,2,3	1,1,2,2,2,3	12.0,12.0,16.0,16.0,16.0,18.0	4.0,4.0,3.0,3.0,3.0,6.0	14.0,14.0,21.0,21.0,21.0,26.0	5.0,5.0,4.0,4.0,4.0,8.0	16.0,16.0,19.0,19.0,19.0,24.0	19.0,19.0,25.0,25.0,25.0,34.0	76.0,76.0,106.19819,106.19819,106.19819,155.88872	7.5,7.5,10.666667,10.666667,10.666667,12.0	570.0,570.0,1132.7808,1132.7808,1132.7808,1870.6646	31.666666,31.666666,62.932266,62.932266,62.932266,103.92581	0.025333334,0.025333334,0.035399396,0.035399396,0.035399396,0.051962905	130.45266723632812,130.45266723632812,128.712890625,128.712890625,128.712890625,122.05648803710938	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,1,1,1,1	0,0,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Johannes Link,Johannes Link,Sam Brannen,JUnit Team,JUnit Team,Sam Brannen	0,6,15,232,233,1196	149,155,164,381,382,1345	31/10/15-04/06/15,06/11/15-04/06/15,15/11/15-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15,08/02/19-04/06/15	0,0,2,0,0,1	0,0,4,0,0,1	0,0,60,0,0,58	0,2,8,317,596,27	0,0,8,1,0,27	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,1,1,0	570.json
1604	10,10,10,10,10	9,9,9,9,9	10,10,10,10,10	0.0,0.0,0.0,0.0,0.0	0.0015161491464823484,0.0015161491464823484,0.0015161491464823484,0.001438185921870172,0.0013577045174315572	5.8365552891260553E-5,5.8365552891260553E-5,5.8365552891260553E-5,6.02545619591344E-5,6.0455357622361225E-5	3,3,3,3,3	2,2,2,2,2	5,5,5,5,5	2,2,2,2,2	2,2,2,2,2	5.6,5.6,5.6,5.6,5.6	1,1,1,1,1	8,8,8,8,8	6,6,6,6,6	31.0,31.0,31.0,31.0,31.0	7.0,7.0,7.0,7.0,7.0	73.0,73.0,73.0,73.0,73.0	17.0,17.0,17.0,17.0,17.0	38.0,38.0,38.0,38.0,38.0	90.0,90.0,90.0,90.0,90.0	472.31348,472.31348,472.31348,472.31348,472.31348	37.642857,37.642857,37.642857,37.642857,37.642857	17779.229,17779.229,17779.229,17779.229,17779.229	987.7349,987.7349,987.7349,987.7349,987.7349	0.15743783,0.15743783,0.15743783,0.15743783,0.15743783	101.21837615966797,101.21837615966797,101.21837615966797,101.21837615966797,101.21837615966797	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	2,2,2,2,2	1,1,1,1,1	1,1,1,1,1	Marc Philipp,JUnit Team,JUnit Team,JUnit Team,Jonathan Bluett-Duncan	0,155,157,157,559	224,380,382,382,784	14/01/16-04/06/15,18/06/16-04/06/15,20/06/16-04/06/15,20/06/16-04/06/15,27/07/17-04/06/15	0,0,0,1,1	0,0,0,2,2	0,0,0,6,10	0,32,596,2,2	0,0,0,2,2	0,0,0,0,0	0,0,0,0,0	0,0,1,1,0	1288.json
597	3	3	3	0.0	0.0	0.2172442712617269	0	0	0	1	1	3.77	0	1	1	13.0	6.0	23.0	10.0	19.0	33.0	140.18161	10.833333	1518.634	84.36856	0.046727203	127.26919555664062	0	0	0	1	1	0	0	4	0	0	0	Shirish Padalkar	0	1232	18/10/18-04/06/15	0	0	0	0	0	0	0	0	2129.json
791	3	3	3	0.0	0.3152872920036316	0.6828660456686567	0	0	0	1	1	3.77	0	1	1	13.0	3.0	16.0	4.0	16.0	20.0	80.0	8.666667	693.3334	38.51852	0.026666667	130.18594360351562	0	0	0	1	0	0	0	1	0	0	0	geo_m	0	1038	07/04/18-04/06/15	0	0	0	0	0	0	0	0	763.json
5	6	3	6	0.0	0.020916301757097244	0.5325110751853498	0	0	0	1	1	10.99	0	4	4	15.0	4.0	26.0	4.0	19.0	30.0	127.43783	7.5	955.7837	53.099094	0.042479277	116.53582763671875	1	0	0	0	0	0	0	0	0	0	0	Marc Philipp	0	1824	01/06/20-04/06/15	0	0	0	0	0	0	0	0	1473.json
595	3	3	3	0.0	0.07445934414863586	0.47937635776610404	0	0	0	1	1	3.77	0	1	1	14.0	4.0	19.0	6.0	18.0	25.0	104.24813	10.5	1094.6053	60.81141	0.034749378	128.8092498779297	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	1234	20/10/18-04/06/15	0	0	0	0	0	0	0	0	1944.json
456	4	4	4	0.0	0.10280361026525497	0.34814606329241965	0	0	0	1	1	4.0	0	2	2	16.0	8.0	20.0	9.0	24.0	29.0	132.96391	9.0	1196.6752	66.48196	0.044321306	122.88362884521484	0	0	0	1	0	0	0	1	0	0	0	Marc Philipp	0	1372	07/03/19-04/06/15	0	0	0	0	0	0	0	0	964.json
715	12,19,15	7,7,7	12,15,15	0.0,0.0,0.0	0.1348213404417038,0.020183105021715164,0.07277561724185944	1.6725229669364452E-5,2.996391420389548E-6,5.304999864192154E-5	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	8.3,8.09,15.18	0,0,1	8,13,10	7,11,9	30.0,31.0,27.0	11.0,12.0,12.0	71.0,91.0,72.0	25.0,29.0,26.0	41.0,43.0,39.0	96.0,120.0,98.0	514.325,651.1518,517.9694	34.090908,37.458336,29.250002	17533.807,24391.062,15150.606	974.10034,1355.0591,841.7004	0.17144167,0.2170506,0.17265648	98.05166625976562,93.21012115478516,94.4000244140625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	3,3,1	0,0,0	0,0,0	Marc Philipp,Sam Brannen,Marc Philipp	0,6,140	1114,1120,1254	22/06/18-04/06/15,28/06/18-04/06/15,09/11/18-04/06/15	0,12,12	0,17,28	0,319,597	0,3,55	0,3,55	0,0,0	0,0,1	0,0,1	859.json
962	3	3	3	0.0	1.2642951332964003E-4	0.8437312073482379	0	0	0	1	1	3.77	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	132.9956512451172	0	0	0	1	1	0	0	0	0	0	0	Christian Stein	0	867	18/10/17-04/06/15	0	0	0	0	0	0	0	0	469.json
36	3	3	3	0.0	0.033213771879673004	0.25146633774161004	0	0	0	1	1	3.77	0	2	2	16.0	4.0	22.0	7.0	20.0	29.0	125.335915	14.0	1754.7028	97.48349	0.04177864	127.8512954711914	1	0	0	0	0	0	0	3	0	0	0	Marc Philipp	0	1793	01/05/20-04/06/15	0	0	0	0	0	0	0	0	54.json
796	3	3	3	0.0	0.08082085102796555	0.5197367717494237	0	0	0	1	1	3.77	0	1	1	13.0	4.0	17.0	6.0	17.0	23.0	94.01165	9.75	916.6136	50.922977	0.031337216	129.34671020507812	0	0	0	1	1	0	0	2	0	0	0	Sam Brannen	0	1033	02/04/18-04/06/15	0	0	0	0	0	0	0	0	2162.json
1632	9,12,15,15,15,15	9,11,12,12,12,12	9,11,12,12,12,12	0.0,0.0,0.0,0.0,0.0,0.0	0.014107838273048401,0.004038005135953426,0.02578243613243103,0.02578243613243103,0.02578243613243103,0.025582028552889824	0.002692433344650968,2.571732512749241E-4,7.700126268119444E-4,7.700126268119444E-4,7.700126268119444E-4,6.447721014308764E-4	3,3,3,3,3,3	2,2,2,2,2,2	5,5,5,5,5,5	3,3,3,3,3,3	3,3,3,3,3,3	5.9,5.34,4.62,4.62,4.62,4.62	0,0,1,1,1,1	7,9,9,9,9,9	7,8,8,8,8,8	25.0,26.0,25.0,25.0,25.0,26.0	6.0,9.0,9.0,9.0,9.0,9.0	56.0,66.0,67.0,67.0,67.0,67.0	14.0,22.0,22.0,22.0,22.0,22.0	31.0,35.0,34.0,34.0,34.0,35.0	70.0,88.0,89.0,89.0,89.0,89.0	346.79376,451.3769,452.7842,452.7842,452.7842,456.5062	29.166666,31.777777,30.555555,30.555555,30.555555,31.777777	10114.817,14343.754,13835.073,13835.073,13835.073,14506.752	561.9343,796.87524,768.6152,768.6152,768.6152,805.93066	0.11559792,0.15045896,0.15092807,0.15092807,0.15092807,0.15216874	104.30156707763672,99.68012237548828,98.25434875488281,98.25434875488281,98.25434875488281,98.21177673339844	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	Johannes Link,lutovich,Sam Brannen,JUnit Team,JUnit Team,Sam Brannen	0,140,141,184,185,560	196,337,338,381,382,757	17/12/15-04/06/15,06/05/16-04/06/15,07/05/16-04/06/15,19/06/16-04/06/15,20/06/16-04/06/15,30/06/17-04/06/15	0,3,7,0,0,4	0,3,11,0,0,8	0,134,14,0,0,43	0,5,7,317,596,1	0,5,7,1,0,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,1,1,0	606.json
864	3	3	3	0.0	0.05361071974039078	0.5603543637619185	0	0	0	1	1	3.77	0	1	1	13.0	5.0	17.0	7.0	18.0	24.0	100.0782	9.099999	910.71155	50.595085	0.0333594	129.0215301513672	0	0	0	0	1	0	0	2	0	0	0	Thomas Heilbronner	0	964	23/01/18-04/06/15	0	0	0	0	0	0	0	0	1399.json
853	3	3	3	0.0	0.9476510882377625	0.7920706286635114	0	0	0	1	1	3.77	0	0	0	11.0	1.0	12.0	1.0	12.0	13.0	46.604515	5.5	256.32483	14.240269	0.015534839	132.9956512451172	0	0	0	1	0	0	0	0	0	0	0	Sam Brannen	0	975	03/02/18-04/06/15	0	0	0	0	0	0	0	0	2181.json
