Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
1138	16,16	17,17	16,16	0.0,0.0	0.13629378378391266,0.13629378378391266	3.0402740126195216E-5,3.0402740126195216E-5	1,1	2,2	3,3	3,3	3,3	7.33,7.33	2,2	4,4	4,4	35.0,35.0	13.0,13.0	77.0,77.0	22.0,22.0	48.0,48.0	99.0,99.0	552.91125,552.91125	29.615385,29.615385	16374.68,16374.68	909.7044,909.7044	0.18430375,0.18430375	92.55503845214844,92.55503845214844	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	5,5	0,0	0,0	Reinier Zwitserloot,Reinier Zwitserloot	0,1121	2912,4033	29/05/17-08/06/09,23/06/20-08/06/09	0,0	0,0	0,0	0,91	0,31	0,0	0,0	0,0	348.json	Good
690	3	3	3	0.0	0.136305034160614	0.9018756643888042	0	0	0	1	1	3.77	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	Roland Praml	0	3360	20/08/18-08/06/09	0	0	0	0	0	0	0	0	2409.json	Undecided
2524	9,9,9	6,6,6	6,6,6	0.5,0.5,0.5	0.012391796335577965,0.011992218904197216,0.02210262604057789	0.003786771831984195,0.0037872339530287515,0.005796167468573806	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.33,3.33,3.33	0,0,0	2,2,2	2,2,2	23.0,23.0,23.0	12.0,12.0,11.0	45.0,45.0,44.0	19.0,19.0,18.0	35.0,35.0,34.0	64.0,64.0,62.0	328.2741,328.2741,315.4227	18.208334,18.208334,18.818182	5977.3247,5977.3247,5935.6816	332.0736,332.0736,329.7601	0.1094247,0.1094247,0.1051409	111.615478515625,111.615478515625,111.8231430053711	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	4,4,4	3,3,3	0,0,0	0,0,0	Roel Spilker,Roel Spilker,Roel Spilker	0,217,297	1526,1743,1823	12/08/13-08/06/09,17/03/14-08/06/09,05/06/14-08/06/09	0,1,1	0,2,2	0,5,15	0,49,54	0,49,38	0,0,0	0,1,1	0,1,1	426.json	Bad
1697	15	14	14	0.0	0.7373010516166687	0.07752930505385802	1	1	2	3	3	5.11	1	3	3	24.0	10.0	45.0	15.0	34.0	60.0	305.24777	18.0	5494.46	305.24777	0.101749256	97.80742645263672	1	0	0	0	0	0	0	1	1	0	0	Reinier Zwitserloot	0	2352	16/11/15-08/06/09	0	0	0	0	0	0	0	0	164.json	Good
3630	3	3	3	0.0	0.6803593039512634	0.897250717440444	0	0	0	1	1	3.77	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	0	0	0	0	0	Roel Spilker	0	420	02/08/10-08/06/09	0	0	0	0	0	0	0	0	1643.json	Good
4041	4,3,3,3,3	3,3,3,4,4	3,3,3,3,3	0.3333333333333333,0.0,0.0,0.0,0.0	0.9565514326095581,0.004040663596242666,0.0012027602642774582,0.0014113880461081862,2.3323218920268118E-4	0.5478391138668466,0.3617373004798342,0.28542074446509946,0.24108469940627106,0.1856663895452479	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	4.0,3.77,3.77,3.77,3.77	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	12.0,13.0,13.0,14.0,14.0	6.0,6.0,7.0,7.0,8.0	15.0,18.0,19.0,20.0,21.0	7.0,7.0,8.0,8.0,9.0	18.0,19.0,20.0,21.0,22.0	22.0,25.0,27.0,28.0,30.0	91.73836,106.19819,116.692055,122.984886,133.78294	7.0,7.583333,7.4285717,8.0,7.875	642.1685,805.33624,866.8553,983.8791,1053.5406	35.67603,44.740902,48.158627,54.65995,58.530037	0.030579453,0.035399396,0.03889735,0.04099496,0.044594314	129.47398376464844,128.712890625,128.22288513183594,127.94976043701172,127.51214599609375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,0,121,160,1335	9,9,130,169,1344	17/06/09-08/06/09,17/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09,11/02/13-08/06/09	0,1,3,0,1	0,3,6,0,2	0,43,6,10,6	0,8,259,459,63	0,8,249,0,63	0,0,0,0,0	0,1,1,0,1	0,1,1,0,1	991.json	Ugly
4028	52,54,62,72,72,72,72,70,70,40,41,51,51,53,53,58	42,44,51,61,61,61,61,60,60,35,37,41,41,42,42,47	42,43,51,61,61,61,61,60,60,35,36,40,40,41,41,46	0.023809523809523808,0.023255813953488372,0.0196078431372549,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.016666666666666666,0.016666666666666666,0.0,0.0,0.05,0.05,0.04878048780487805,0.04878048780487805,0.043478260869565216	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3.371713003992402E-31,5.037459438826744E-33,3.470864531426443E-35,1.7613309564803377E-42,1.7449120477151795E-42,1.7449120477151795E-42,1.7392077174240563E-42,2.947539104142616E-42,1.877648565440063E-42,1.2802403199305188E-20,4.4087080831248796E-21,3.084276955013122E-23,2.0448974753878444E-22,2.541476615956884E-25,2.42457460545391E-25,5.279468100260201E-27	7,8,9,9,9,9,9,9,9,6,7,7,7,7,7,6	9,10,11,11,11,11,11,11,11,6,7,7,7,7,7,7	16,18,20,20,20,20,20,20,20,12,14,14,14,14,14,13	8,9,10,10,10,10,10,10,10,5,6,6,6,6,6,6	8,9,10,10,10,10,10,10,10,5,6,6,6,6,6,6	5.24,5.21,5.55,5.32,5.32,5.32,5.32,5.34,5.34,5.26,5.2,4.88,4.88,4.83,4.83,4.16	1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1	18,21,22,31,31,31,31,31,32,18,18,18,18,19,19,18	11,13,13,14,14,14,14,14,15,11,11,11,11,12,12,13	63.0,65.0,66.0,68.0,68.0,68.0,68.0,69.0,69.0,57.0,57.0,57.0,57.0,58.0,58.0,60.0	41.0,42.0,43.0,45.0,45.0,45.0,45.0,45.0,46.0,25.0,25.0,28.0,27.0,36.0,36.0,42.0	303.0,319.0,342.0,396.0,396.0,396.0,396.0,394.0,396.0,220.0,226.0,246.0,242.0,250.0,250.0,260.0	113.0,117.0,129.0,164.0,164.0,164.0,164.0,159.0,158.0,81.0,82.0,102.0,98.0,116.0,116.0,126.0	104.0,107.0,109.0,113.0,113.0,113.0,113.0,114.0,115.0,82.0,82.0,85.0,84.0,94.0,94.0,102.0	416.0,436.0,471.0,560.0,560.0,560.0,560.0,553.0,554.0,301.0,308.0,348.0,340.0,366.0,366.0,386.0	2787.383,2939.2795,3187.8147,3819.3003,3819.3003,3819.3003,3819.3003,3778.5881,3792.4014,1913.6232,1958.126,2230.468,2173.388,2398.9795,2398.9795,2575.5562	86.81707,90.53572,99.0,123.91111,123.91111,123.91111,123.91111,121.9,118.5,92.340004,93.479996,103.82143,103.44444,93.44445,93.44445,90.0	241992.44,266109.78,315593.66,473253.75,473253.75,473253.75,473253.75,460609.9,449399.56,176703.97,183045.61,231570.38,224824.9,224171.31,224171.31,231800.05	13444.024,14783.877,17532.98,26291.875,26291.875,26291.875,26291.875,25589.44,24966.643,9816.887,10169.2,12865.0205,12490.272,12453.962,12453.962,12877.78	0.9291277,0.9797599,1.0626049,1.2731001,1.2731001,1.2731001,1.2731001,1.2595294,1.2641338,0.63787436,0.65270865,0.7434893,0.7244626,0.79965985,0.79965985,0.8585187	67.35888671875,66.4717788696289,63.0555534362793,59.21516799926758,59.21516799926758,59.21516799926758,59.21516799926758,59.53866958618164,59.51969528198242,72.95824432373047,72.15232849121094,69.76832580566406,69.90312957763672,68.98957824707031,68.98957824707031,66.75614166259766	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	10,10,11,12,12,12,12,12,12,9,9,9,9,9,9,13	5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Roel Spilker,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Roel Spilker,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,1,5,84,108,147,490,699,701,720,720,772,846,1663,1663,3880	22,23,27,106,130,169,512,721,723,742,742,794,868,1685,1685,3902	30/06/09-08/06/09,01/07/09-08/06/09,05/07/09-08/06/09,22/09/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09,02/11/10-08/06/09,30/05/11-08/06/09,01/06/11-08/06/09,20/06/11-08/06/09,20/06/11-08/06/09,11/08/11-08/06/09,24/10/11-08/06/09,18/01/14-08/06/09,18/01/14-08/06/09,13/02/20-08/06/09	0,2,9,14,9,0,1,5,2,1,1,10,4,2,1,13	0,3,10,18,18,0,2,12,4,32,1,10,8,2,2,21	0,92,188,537,28,0,16,45,60,1428,32,308,32,80,26,245	0,6,6,42,259,459,8,104,1,3,2,4,227,49,47,6	0,6,6,42,249,0,8,104,1,3,2,4,123,49,47,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1	0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1	2940.json	Ugly
955	1	4	1	0.0	0.9927506446838379	0.7578609187665754	0	0	0	1	1	0.0	0	0	0	10.0	2.0	11.0	2.0	12.0	13.0	46.604515	5.0	233.02258	12.945699	0.015534839	150.7931671142578	0	0	0	1	0	0	0	0	0	0	0	Reinier Zwitserloot	0	3094	27/11/17-08/06/09	0	0	0	0	0	0	0	0	36.json	Good
676	23,25	20,22	20,22	0.0,0.0	0.11743579804897308,0.12974224984645844	2.154233835316878E-7,1.0010519252411861E-7	5,5	3,4	8,9	5,6	5,6	5.81,7.88	2,3	4,4	3,3	30.0,31.0	12.0,12.0	100.0,106.0	45.0,47.0	42.0,43.0	145.0,153.0	781.886,830.2185	56.25,60.708336	43981.086,50401.184	2443.3936,2800.0657	0.26062867,0.2767395	86.67825317382812,84.59233093261719	1,1	0,0	0,0	0,0	1,1	0,0	0,0	2,2	4,4	0,0	0,0	Reinier Zwitserloot,Rawi01	0,590	3374,3964	03/09/18-08/06/09,15/04/20-08/06/09	0,5	0,8	0,32	0,1	0,1	0,0	0,1	0,1	2748.json	Undecided
3510	7,7	7,7	7,7	0.0,0.0	0.2097182273864746,0.23876862227916718	0.054493346863313016,0.0415031700748097	0,0	0,0	0,0	1,1	1,1	3.61,3.61	0,0	3,3	3,3	20.0,20.0	7.0,7.0	36.0,36.0	13.0,13.0	27.0,27.0	49.0,49.0	232.98949,232.98949	18.571428,18.571428	4326.9478,4326.9478	240.38599,240.38599	0.07766316,0.07766316	110.90109252929688,110.90109252929688	0,0	0,0	0,0	1,1	1,1	0,0	0,0	1,1	2,2	0,0	0,0	Roel Spilker,Robbert Jan Grootjans	0,830	539,1369	29/11/10-08/06/09,08/03/13-08/06/09	0,2	0,4	0,33	0,9	0,9	0,0	0,0	0,0	1541.json	Bad
4002	3,3	3,3	3,3	0.0,0.0	0.02517472207546234,0.02517472207546234	0.5695110399345586,0.5695110399345586	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	11.0,11.0	4.0,4.0	17.0,17.0	6.0,6.0	15.0,15.0	23.0,23.0	89.85848,89.85848	8.25,8.25	741.33246,741.33246	41.185135,41.185135	0.029952828,0.029952828	129.58164978027344,129.58164978027344	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	0,0	0,0	0,0	Reinier Zwitserloot,Reinier Zwitserloot	0,121	48,169	26/07/09-08/06/09,24/11/09-08/06/09	0,0	0,0	0,0	0,459	0,0	0,0	0,0	0,0	2161.json	Good
1998	11	10	10	0.0	0.037734732031822205	0.00422178537565749	1	2	3	3	3	5.6	2	3	1	22.0	7.0	56.0	17.0	29.0	73.0	354.63263	26.714287	9473.758	526.3199	0.118210874	102.4784927368164	0	0	0	1	0	0	0	1	1	2	1	Reinier Zwitserloot	0	2051	19/01/15-08/06/09	0	0	0	0	0	0	0	0	2482.json	Good
431	10	12	10	0.0	0.04341009259223938	6.294731267184624E-4	6	4	10	6	6	7.2	2	2	2	28.0	10.0	57.0	18.0	38.0	75.0	393.59457	25.199999	9918.583	551.0324	0.1311982	101.24645233154297	0	0	0	1	1	0	0	2	3	0	0	Reinier Zwitserloot	0	3619	06/05/19-08/06/09	0	0	0	0	0	0	0	0	2756.json	Undecided
3136	5,5,4	6,6,5	5,5,4	0.0,0.0,0.0	0.005120372865349054,0.043150320649147034,0.04342873767018318	0.14613646442139228,0.27412204775408067,0.2563384083812655	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.92,3.92,4.0	0,0,0	3,3,3	3,3,3	17.0,17.0,17.0	6.0,4.0,4.0	28.0,26.0,25.0	10.0,8.0,7.0	23.0,21.0,21.0	38.0,34.0,32.0	171.89536,149.33879,140.55415	14.166666,17.0,14.875	2435.184,2538.7595,2090.743	135.28801,141.04219,116.15238	0.05729845,0.049779598,0.046851385	117.93329620361328,118.6647720336914,122.5949478149414	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	jvanderhel,Roel Spilker,Reinier Zwitserloot	0,11,1133	913,924,2046	08/12/11-08/06/09,19/12/11-08/06/09,14/01/15-08/06/09	0,1,1	0,2,3	0,30,33	0,119,189	0,119,189	0,0,0	0,0,0	0,0,0	2624.json	Bad
4041	4,4,5,5,5	5,5,7,7,7	4,4,5,5,5	0.0,0.0,0.0,0.0,0.0	0.010659978725016117,0.011170145124197006,0.03982461988925934,0.03918060287833214,0.03918060287833214	0.17996322070322976,0.17775351734746936,0.0859667977073226,0.08183793183923564,0.08183793183923564	0,0,1,1,1	0,0,1,1,1	0,0,2,2,2	1,1,2,2,2	1,1,2,2,2	4.0,4.0,3.92,3.92,3.92	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	15.0,15.0,16.0,16.0,16.0	8.0,8.0,10.0,10.0,10.0	21.0,21.0,26.0,26.0,26.0	10.0,10.0,12.0,12.0,12.0	23.0,23.0,26.0,26.0,26.0	31.0,31.0,38.0,38.0,38.0	140.23042,140.23042,178.61671,178.61671,178.61671	9.375,9.375,9.6,9.6,9.6	1314.6602,1314.6602,1714.7206,1714.7206,1714.7206	73.036674,73.036674,95.26225,95.26225,95.26225	0.046743475,0.046743475,0.059538905,0.059538905,0.059538905	122.60694122314453,122.60694122314453,117.50384521484375,117.50384521484375,117.50384521484375	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	2,2,2,2,2	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,0,9,121,160	9,9,18,130,169	17/06/09-08/06/09,17/06/09-08/06/09,26/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09	0,1,1,2,0	0,2,1,4,0	0,3,42,7,0	0,6,27,259,459	0,6,27,249,0	0,0,0,0,0	0,1,1,1,0	0,0,1,1,0	1045.json	Ugly
788	7	9	6	0.0	0.8396788835525513	0.07126225916755302	2	2	4	3	3	3.77	0	1	1	19.0	7.0	36.0	9.0	26.0	45.0	211.51979	12.214286	2583.5632	143.5313	0.070506595	113.4410400390625	0	0	0	1	0	0	0	0	1	1	1	Reinier Zwitserloot	0	3262	14/05/18-08/06/09	0	0	0	0	0	0	0	0	2968.json	Good
2895	28,36	25,28	23,26	0.043478260869565216,0.23076923076923078	9.817645186558366E-4,1.78510817931965E-4	8.366989540147586E-10,1.276792295130623E-10	9,10	8,9	17,19	9,10	9,10	6.53,7.33	2,2	10,12	7,8	39.0,43.0	22.0,23.0	128.0,147.0	44.0,47.0	61.0,66.0	172.0,194.0	1020.08685,1172.6124	39.0,43.934784	39783.387,51518.473	2210.1882,2862.1375	0.34002894,0.3908708	82.11125183105469,79.17049407958984	0,0	0,0	0,0	1,1	0,0	0,0	0,0	5,5	5,6	2,2	2,2	Reinier Zwitserloot,Reinier Zwitserloot	0,28	1155,1183	06/08/12-08/06/09,03/09/12-08/06/09	0,9	0,10	0,440	0,1	0,1	0,0	0,0	0,1	2467.json	Bad
662	8	8	8	0.0	0.2630765736103058	0.07683259548174182	0	0	0	2	2	5.66	1	4	4	20.0	6.0	40.0	8.0	26.0	48.0	225.62112	13.333334	3008.2817	167.12677	0.07520704	108.67498779296875	0	0	0	0	1	0	0	1	0	0	0	Reinier Zwitserloot	0	3388	17/09/18-08/06/09	0	0	0	0	0	0	0	0	1289.json	Undecided
4038	6,7,7,7,7,8,8,8	7,9,8,8,8,9,9,9	6,7,7,7,7,8,8,8	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.604077160358429,0.5097240209579468,0.3245913088321686,0.3304052948951721,0.3304052948951721,0.29027536511421204,0.31977370381355286,0.339201956987381	0.1933018713928756,0.015606435758974547,0.023333089800063544,0.023755103331690532,0.023755103331690532,0.013765442525980305,0.01936897117784638,0.013171723133454114	1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1	2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	2,2,2,2,2,2,2,2	3.77,3.61,3.61,3.61,3.61,3.46,3.46,3.46	0,0,0,0,0,0,0,0	1,2,2,2,2,3,3,5	1,2,2,2,2,3,3,4	17.0,19.0,18.0,18.0,18.0,19.0,19.0,20.0	7.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0	28.0,39.0,37.0,37.0,37.0,41.0,38.0,42.0	12.0,16.0,17.0,17.0,17.0,18.0,19.0,17.0	24.0,29.0,28.0,28.0,28.0,29.0,29.0,29.0	40.0,55.0,54.0,54.0,54.0,59.0,57.0,59.0	183.3985,267.18896,259.59717,259.59717,259.59717,286.62088,276.90494,286.62088	14.571428,15.2,15.3,15.3,15.3,17.1,18.05,18.88889	2672.3782,4061.2722,3971.8367,3971.8367,3971.8367,4901.2173,4998.134,5413.95	148.46545,225.62624,220.6576,220.6576,220.6576,272.28986,277.6741,300.77502	0.061132833,0.08906299,0.08653239,0.08653239,0.08653239,0.09554029,0.092301644,0.09554029	114.41285705566406,109.9588851928711,110.10877227783203,110.10877227783203,110.10877227783203,107.43061065673828,107.60993957519531,107.43061065673828	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1	0,1,1,1,1,1,0,0	0,1,1,1,1,1,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,unknown,Reinier Zwitserloot,Roel Spilker,Roel Spilker,Roland Praml	0,3,118,120,157,159,1374,3348	12,15,130,132,169,171,1386,3360	20/06/09-08/06/09,23/06/09-08/06/09,16/10/09-08/06/09,18/10/09-08/06/09,24/11/09-08/06/09,26/11/09-08/06/09,25/03/13-08/06/09,20/08/18-08/06/09	0,2,7,2,0,1,1,2	0,3,14,4,0,1,2,4	0,59,56,18,0,20,16,12	0,5,259,17,459,6,58,12	0,5,249,17,0,6,58,12	0,0,0,0,0,0,0,0	0,0,1,1,0,0,0,0	0,0,1,0,0,0,0,0	2243.json	Ugly
4047	3,3,3	4,4,4	3,3,3	0.0,0.0,0.0	0.21358191967010498,0.21358929574489594,0.21358929574489594	0.3662837493652956,0.3311845880297605,0.3311845880297605	1,1,1	1,1,1	2,2,2	2,2,2	2,2,2	3.77,3.77,3.77	0,0,0	1,1,1	1,1,1	17.0,17.0,17.0	3.0,3.0,3.0	22.0,22.0,22.0	6.0,6.0,6.0	20.0,20.0,20.0	28.0,28.0,28.0	121.013985,121.013985,121.013985	17.0,17.0,17.0	2057.2378,2057.2378,2057.2378	114.290985,114.290985,114.290985	0.040337995,0.040337995,0.040337995	127.80377197265625,127.80377197265625,127.80377197265625	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	2,2,2	0,0,0	0,0,0	0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,127,166	3,130,169	11/06/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09	0,2,0	0,4,0	0,16,0	0,259,459	0,249,0	0,0,0	0,1,0	0,1,0	2311.json	Bad
2542	27,27,27,27,33	34,34,34,34,38	26,26,26,26,32	0.0,0.0,0.0,0.0,0.0	0.0,1.0207169543718919E-4,1.0207169543718919E-4,1.0210125765297562E-4,3.9777826168574393E-4	1.567123247367854E-15,1.2827215536503061E-15,1.2827215536503061E-15,1.2779361571930662E-15,2.7751869924611958E-14	11,11,11,11,11	11,11,11,11,11	22,22,22,22,22	13,13,13,13,13	13,13,13,13,13	11.08,11.08,11.08,11.08,10.27	4,4,4,4,4	11,11,11,11,12	9,9,9,9,8	44.0,44.0,44.0,44.0,39.0	20.0,20.0,20.0,20.0,20.0	171.0,171.0,171.0,171.0,170.0	62.0,63.0,63.0,63.0,64.0	64.0,64.0,64.0,64.0,59.0	233.0,234.0,234.0,234.0,234.0	1398.0,1404.0,1404.0,1404.0,1376.5386	68.2,69.3,69.3,69.3,62.4	95343.59,97297.2,97297.2,97297.2,85896.01	5296.866,5405.4004,5405.4004,5405.4004,4772.0005	0.466,0.468,0.468,0.468,0.45884618	77.5662841796875,77.54401397705078,77.54401397705078,77.54401397705078,74.28297424316406	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	5,5,5,5,5	0,0,0,0,0	0,0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,2,2,1922,1929	1508,1510,1510,3430,3437	25/07/13-08/06/09,27/07/13-08/06/09,27/07/13-08/06/09,29/10/18-08/06/09,05/11/18-08/06/09	0,2,1,1,10	0,4,2,2,14	0,14,2,10,228	0,27,11,52,7	0,27,11,52,7	0,0,0,0,0	0,0,0,0,1	0,0,0,0,1	523.json	Ugly
676	63,73	61,70	49,58	0.10204081632653061,0.08620689655172414	0.0,0.0	6.3712834995537246E-46,2.570873891245336E-50	4,4	19,20	23,24	20,21	20,21	4.53,4.48	1,1	16,20	8,10	56.0,56.0	46.0,49.0	426.0,464.0	168.0,190.0	102.0,105.0	594.0,654.0	3963.4207,4391.116	102.26087,108.57143	405302.84,476749.75	22516.824,26486.098	1.3211402,1.4637054	60.27122497558594,56.77666091918945	1,1	0,0	0,0	0,0	1,1	0,0	0,0	1,1	14,15	10,10	1,1	Reinier Zwitserloot,Rawi01	0,668	3374,4042	03/09/18-08/06/09,02/07/20-08/06/09	0,14	0,18	0,389	0,27	0,27	0,0	0,1	0,1	2738.json	Undecided
3625	4,4,4	4,4,4	4,4,4	0.0,0.0,0.0	0.12886998057365417,0.12886998057365417,0.12886998057365417	0.019947006856259657,0.019947006856259657,0.019947006856259657	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	4.0,4.0,4.0	0,0,0	5,5,5	2,2,2	17.0,17.0,17.0	9.0,9.0,9.0	32.0,32.0,32.0	14.0,14.0,14.0	26.0,26.0,26.0	46.0,46.0,46.0	216.22023,216.22023,216.22023	13.222222,13.222222,13.222222	2858.9119,2858.9119,2858.9119	158.82843,158.82843,158.82843	0.07207341,0.07207341,0.07207341	120.35528564453125,120.35528564453125,120.35528564453125	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	0,0,0	2,2,2	1,1,1	0,0,0	0,0,0	Roel Spilker,Reinier Zwitserloot,Reinier Zwitserloot	0,443,499	425,868,924	07/08/10-08/06/09,24/10/11-08/06/09,19/12/11-08/06/09	0,0,0	0,0,0	0,0,0	0,227,31	0,123,0	0,0,0	0,0,0	0,0,0	914.json	Good
17	19	21	19	0.0	0.04673784226179123	4.202062000482315E-7	3	3	6	6	6	5.98	2	13	9	35.0	11.0	103.0	27.0	46.0	130.0	718.06305	42.954548	30844.074	1713.5597	0.23935436	87.72199249267578	0	0	0	1	1	0	0	1	2	0	0	Reinier Zwitserloot	0	4033	23/06/20-08/06/09	0	0	0	0	0	0	0	0	360.json	Undecided
3639	3	3	3	0.0	0.8991129994392395	0.9094147922908564	0	0	0	1	1	3.77	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	Reinier Zwitserloot	0	411	24/07/10-08/06/09	0	0	0	0	0	0	0	0	721.json	Good
4041	5,5,5,5	5,5,5,5	5,5,5,5	0.0,0.0,0.0,0.0	0.2561456561088562,0.25720787048339844,0.22962111234664917,0.22962111234664917	0.2364816685805279,0.3975379501717795,0.41288324556295364,0.41288324556295364	2,2,2,2	2,2,2,2	4,4,4,4	2,2,2,2	2,2,2,2	3.92,3.92,3.92,3.92	0,0,0,0	0,0,0,0	0,0,0,0	16.0,15.0,14.0,14.0	4.0,4.0,5.0,5.0	27.0,23.0,21.0,21.0	10.0,10.0,12.0,12.0	20.0,19.0,19.0,19.0	37.0,33.0,33.0,33.0	159.91133,140.18161,140.18161,140.18161	20.0,18.75,16.800001,16.800001	3198.2266,2628.4053,2355.0513,2355.0513	177.67926,146.02252,130.83618,130.83618	0.05330378,0.046727203,0.046727203,0.046727203	118.07908630371094,118.76382446289062,118.76382446289062,118.76382446289062	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot,Reinier Zwitserloot	0,16,121,160	9,25,130,169	17/06/09-08/06/09,03/07/09-08/06/09,16/10/09-08/06/09,24/11/09-08/06/09	0,2,5,0	0,4,10,0	0,12,15,0	0,3,259,459	0,3,249,0	0,0,0,0	0,1,1,0	0,1,1,0	2235.json	Bad
