Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	Category
1828	3	3	3	0.0	0.6222650408744812	0.8759123239915126	0	0	0	1	1	3.77	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	1	0	0	0	0	Lucas Cavalcanti	0	145	24/09/13-02/05/13	0	0	0	0	0	0	0	0	180.json	Good
1849	4	4	4	0.0	0.15030275285243988	0.6720059206112532	0	0	0	1	1	4.0	0	1	1	12.0	4.0	18.0	5.0	16.0	23.0	92.0	7.5	690.0	38.333332	0.030666666	124.7987289428711	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	542.json	Good
1653	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.5301458239555359,0.4192638397216797,0.3756285309791565	0.8578988630507631,0.8678338635084601,0.8576119186784718	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	1,1,1	10.0,10.0,10.0	2.0,2.0,2.0	13.0,13.0,13.0	2.0,2.0,2.0	12.0,12.0,12.0	15.0,15.0,15.0	53.77444,53.77444,53.77444	5.0,5.0,5.0	268.8722,268.8722,268.8722	14.937344,14.937344,14.937344	0.017924814,0.017924814,0.017924814	132.25152587890625,132.25152587890625,132.25152587890625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	Lucas Cavalcanti,Lucas Cavalcanti,Lucas Cavalcanti	0,2,4	320,322,324	18/03/14-02/05/13,20/03/14-02/05/13,22/03/14-02/05/13	0,1,1	0,2,2	0,10,11	0,6,24	0,6,15	0,0,0	0,0,0	0,0,0	431.json	Bad
1849	17,4	11,3	16,4	0.0,0.0	0.005143117159605026,0.2376323640346527	2.1168603472960045E-4,0.29347433540636925	3,0	2,0	5,0	3,1	3,1	11.74,9.8	1,0	9,5	5,3	29.0,17.0	11.0,3.0	77.0,27.0	20.0,5.0	40.0,20.0	97.0,32.0	516.227,138.3017	26.363638,14.166666	13609.621,1959.2739	756.0901,108.84855	0.17207566,0.046100564	92.91201782226562,122.678955078125	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	1,0	0,0	0,0	Rodrigo Turini,Otávio Garcia	0,48	124,172	03/09/13-02/05/13,21/10/13-02/05/13	0,3	0,19	0,374	0,3	0,3	0,0	0,0	0,0	757.json	Bad
1849	3	3	3	0.0	0.8679500818252563	0.7386251959035899	0	0	0	1	1	3.77	0	0	0	12.0	3.0	13.0	4.0	15.0	17.0	66.41714	8.0	531.3371	29.518728	0.022139046	131.1535186767578	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	676.json	Good
1716	3	3	3	0.0	0.17221181094646454	0.2613056353756771	0	0	0	1	1	3.77	0	1	1	17.0	5.0	22.0	6.0	22.0	28.0	124.86409	10.200001	1273.6138	70.75632	0.041621365	127.87090301513672	0	0	0	1	0	0	0	3	0	0	0	Otávio Garcia	0	256	13/01/14-02/05/13	0	0	0	0	0	0	0	0	590.json	Good
1831	4	4	4	0.0	0.10081605613231659	0.10024873618069353	0	0	0	1	1	4.0	0	3	3	18.0	6.0	28.0	8.0	24.0	36.0	165.05864	12.0	1980.7036	110.03909	0.055019546	121.75926971435547	0	0	0	1	0	0	0	1	1	0	0	Otávio Garcia	0	142	21/09/13-02/05/13	0	0	0	0	0	0	0	0	765.json	Good
1849	3	3	3	0.0	0.7205249667167664	0.6166904121588126	0	0	0	1	1	3.77	0	0	0	15.0	2.0	18.0	2.0	17.0	20.0	81.74926	7.5	613.11945	34.06219	0.027249753	130.07347106933594	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	378.json	Good
1917	12,12,11,11	10,10,10,10	10,10,10,10	0.0,0.0,0.0,0.0	0.34208106994628906,0.34208106994628906,0.6188133358955383,0.4268166720867157	0.004963071355669533,0.004963071355669533,0.010252250889382752,0.0033250991482177846	1,1,1,1	1,1,1,1	2,2,2,2	3,3,3,3	3,3,3,3	5.6,5.6,5.43,5.43	1,1,2,2	3,3,4,4	3,3,4,4	27.0,27.0,27.0,27.0	9.0,9.0,8.0,10.0	53.0,53.0,49.0,51.0	14.0,14.0,14.0,16.0	36.0,36.0,35.0,37.0	67.0,67.0,63.0,67.0	346.38498,346.38498,323.14484,349.0334	21.0,21.0,23.625,21.6	7274.0845,7274.0845,7634.297,7539.121	404.1158,404.1158,424.1276,418.84006	0.11546166,0.11546166,0.10771494,0.11634446	102.60086059570312,102.60086059570312,102.96199798583984,102.56124877929688	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	1,1,2,2	0,0,0,0	0,0,0,0	Mario Amaral,Mario Amaral,Otávio Garcia,Mario Amaral	0,1,86,89	56,57,142,145	27/06/13-02/05/13,28/06/13-02/05/13,21/09/13-02/05/13,24/09/13-02/05/13	0,0,8,1	0,0,16,2	0,0,143,36	0,3,2,7	0,0,2,7	0,0,0,0	0,0,0,1	0,0,0,1	1223.json	Bad
1830	13,19,19,19,19,18	13,20,20,20,20,19	13,19,19,19,19,18	0.0,0.0,0.0,0.0,0.0,0.0	0.09019357711076736,0.006204311270266771,0.008596017025411129,0.013844488188624382,0.00898345373570919,0.013357173651456833	0.23697452971908936,0.12339907091506369,0.18555336875052064,0.049806238011143686,0.031486689013735386,0.06170238674559352	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,3,3,3,3,3	2,3,3,3,3,3	5.2,6.85,6.85,13.71,13.71,13.48	2,3,3,3,3,3	2,9,9,9,9,7	2,4,4,4,4,3	21.0,20.0,20.0,20.0,20.0,20.0	14.0,14.0,13.0,12.0,13.0,12.0	39.0,53.0,52.0,51.0,52.0,49.0	20.0,27.0,26.0,25.0,26.0,23.0	35.0,34.0,33.0,32.0,33.0,32.0	59.0,80.0,78.0,76.0,78.0,72.0	302.6277,406.99704,393.46274,380.0,393.46274,360.0	15.0,19.285715,20.0,20.833332,20.0,19.166666	4539.415,7849.229,7869.255,7916.666,7869.255,6900.0	252.18973,436.06827,437.18082,439.8148,437.18082,383.33334	0.10087589,0.13566568,0.13115424,0.12666667,0.13115424,0.12	99.28280639648438,91.36429595947266,91.5401611328125,91.72119903564453,91.5401611328125,92.87823486328125	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia,Nykolas Lima	0,1,1,7,424,807	143,144,144,150,567,950	22/09/13-02/05/13,23/09/13-02/05/13,23/09/13-02/05/13,29/09/13-02/05/13,20/11/14-02/05/13,08/12/15-02/05/13	0,9,1,1,1,0	0,12,2,2,2,1	0,381,13,460,20,38	0,4,10,11,34,4	0,4,10,11,34,4	0,0,0,0,0,0	0,1,0,0,0,0	0,1,0,0,0,0	616.json	Ugly
1849	3	3	3	0.0	0.13298490643501282	0.3546397661357423	0	0	0	1	1	3.77	0	1	1	14.0	4.0	20.0	7.0	18.0	27.0	112.58798	12.25	1379.2028	76.622375	0.037529327	128.4090576171875	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	57.json	Good
1849	4	3	3	0.3333333333333333	0.5161821842193604	0.5787691209312082	0	0	0	1	1	4.0	0	1	1	14.0	4.0	18.0	6.0	18.0	24.0	100.0782	10.5	1050.8212	58.378952	0.0333594	129.0215301513672	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	74.json	Good
1849	11	7	8	0.0	0.09079073369503021	0.004847146910900626	0	0	0	1	1	11.83	0	5	5	27.0	7.0	51.0	18.0	34.0	69.0	351.03494	34.714287	12185.928	676.996	0.117011644	106.60643768310547	0	0	0	1	0	0	0	3	3	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	345.json	Good
1405	3,3,3,7	3,3,3,7	3,3,3,7	0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.016445238143205643	0.03572235005160917,0.04343059134901089,0.04343059134901089,0.006061642169337565	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,2	1,1,1,2	3.77,3.77,3.77,6.05	0,0,0,1	4,4,4,5	4,4,4,5	18.0,17.0,17.0,23.0	5.0,5.0,5.0,6.0	34.0,33.0,33.0,49.0	8.0,8.0,8.0,10.0	23.0,22.0,22.0,29.0	42.0,41.0,41.0,59.0	189.98961,182.8367,182.8367,286.62088	14.400001,13.6,13.6,19.166666	2735.8506,2486.579,2486.579,5493.567	151.9917,138.14328,138.14328,305.19815	0.06332987,0.060945567,0.060945567,0.09554029	125.68824005126953,125.8877944946289,125.8877944946289,109.59381866455078	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,0,0,0	0,0,0,0	0,0,0,0	3,3,3,3	0,0,0,0	0,0,0,0	0,0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,0,0,0	567,567,567,567	20/11/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13	0,1,0,5	0,2,0,6	0,7,0,101	0,34,8,7	0,34,1,7	0,0,0,0	0,0,0,0	0,0,0,0	1019.json	Bad
1849	3,3,7	3,3,7	3,3,7	0.0,0.0,0.0	0.3977924883365631,0.4942856431007385,0.07823172211647034	0.36958934849242453,0.5503899533013776,0.03215234089945962	0,0,0	0,0,0	0,0,0	1,1,2	1,1,2	3.77,3.77,5.11	0,0,1	2,1,3	2,1,3	15.0,14.0,23.0	5.0,4.0,6.0	19.0,16.0,39.0	6.0,5.0,10.0	20.0,18.0,29.0	25.0,21.0,49.0	108.0482,87.56843,238.04108	9.0,8.75,19.166666	972.43384,766.22375,4562.4536	54.0241,42.567986,253.46965	0.03601607,0.029189477,0.07934702	128.62307739257812,129.7158966064453,110.5595474243164	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,2	0,0,0	0,0,0	Rodrigo Turini,Otávio Garcia,Otávio Garcia	0,48,49	124,172,173	03/09/13-02/05/13,21/10/13-02/05/13,22/10/13-02/05/13	0,1,5	0,2,6	0,15,117	0,13,22	0,13,22	0,0,0	0,0,0	0,0,0	398.json	Bad
1849	3,3,3	3,3,3	3,3,3	0.0,0.0,0.0	0.2459246963262558,0.247535839676857,0.9352506995201111	0.9058796788905172,0.7893756406861274,0.8045876429617562	0,0,0	0,0,0	0,0,0	1,1,1	1,1,1	1.89,3.77,3.77	0,0,0	0,0,0	0,0,0	10.0,10.0,9.0	3.0,3.0,2.0	12.0,12.0,10.0	4.0,4.0,2.0	13.0,13.0,11.0	16.0,16.0,12.0	59.207035,59.207035,41.51318	6.666667,6.666667,4.5	394.7136,394.7136,186.80931	21.928534,21.928534,10.378295	0.019735679,0.019735679,0.013837727	131.75106811523438,131.75106811523438,133.59722900390625	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	0,0,0	Rodrigo Turini,Rodrigo Turini,Otávio Garcia	0,72,366	124,196,490	03/09/13-02/05/13,14/11/13-02/05/13,04/09/14-02/05/13	0,0,1	0,0,2	0,16,18	0,18,2	0,0,2	0,0,0	0,0,0	0,0,0	804.json	Bad
1849	3	3	3	0.0	0.06193891540169716	0.6569406282247042	0	0	0	1	1	3.77	0	1	1	12.0	4.0	14.0	5.0	16.0	19.0	76.0	7.5	570.0	31.666666	0.025333334	130.45266723632812	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	536.json	Good
1849	3,3	3,3	3,3	0.0,0.0	0.5769893527030945,0.6100070476531982	0.45646779078850525,0.41395985340581426	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	2,2	2,2	13.0,14.0	5.0,5.0	17.0,18.0	6.0,6.0	18.0,19.0	23.0,24.0	95.90828,101.950264	7.8,8.400001	748.0846,856.38226	41.560257,47.576794	0.031969428,0.03398342	129.2428436279297,128.92515563964844	1,1	0,0	0,0	0,0	0,1	0,0	0,0	1,1	0,0	0,0	0,0	Rodrigo Turini,Mohammed Ezzat	0,884	124,1008	03/09/13-02/05/13,04/02/16-02/05/13	0,1	0,2	0,7	0,20	0,20	0,0	0,0	0,0	984.json	Bad
1849	3	3	3	0.0	0.7464103102684021	0.7570486829577611	0	0	0	1	1	3.77	0	1	1	11.0	3.0	14.0	4.0	14.0	18.0	68.53239	7.3333335	502.57086	27.920603	0.022844128	130.99049377441406	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	310.json	Good
1821	10,10,10,10,10,11	8,8,8,8,8,9	8,8,8,8,8,9	0.125,0.125,0.125,0.125,0.125,0.1111111111111111	0.5768817067146301,0.5768817067146301,0.5314396619796753,0.5314396619796753,0.5314396619796753,0.38587966561317444	0.15849120273625159,0.15762700347398576,0.08128422134452123,0.08128422134452123,0.08128422134452123,0.039361358917682665	2,2,2,2,2,2	2,2,2,2,2,2	4,4,4,4,4,4	2,2,2,2,2,2	2,2,2,2,2,2	5.9,5.9,5.9,5.9,5.9,5.99	1,1,1,1,1,1	2,2,2,2,2,3	2,2,2,2,2,3	21.0,21.0,22.0,22.0,22.0,23.0	8.0,8.0,8.0,8.0,8.0,9.0	34.0,34.0,38.0,38.0,38.0,42.0	12.0,12.0,12.0,12.0,12.0,14.0	29.0,29.0,30.0,30.0,30.0,32.0	46.0,46.0,50.0,50.0,50.0,56.0	223.46713,223.46713,245.34451,245.34451,245.34451,280.0	15.75,15.75,16.5,16.5,16.5,17.88889	3519.6074,3519.6074,4048.1846,4048.1846,4048.1846,5008.889	195.53375,195.53375,224.89914,224.89914,224.89914,278.2716	0.07448904,0.07448904,0.08178151,0.08178151,0.08178151,0.093333334	108.72486877441406,108.72486877441406,108.23919677734375,108.23919677734375,108.23919677734375,105.64405822753906	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2,2,2,2,2,2	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	Mario Amaral,Rodrigo Turini,Francisco Sokol,Francisco Sokol,Francisco Sokol,Rodrigo Turini	0,79,309,447,447,504	152,231,461,599,599,656	01/10/13-02/05/13,19/12/13-02/05/13,06/08/14-02/05/13,22/12/14-02/05/13,22/12/14-02/05/13,17/02/15-02/05/13	0,0,2,0,0,1	0,0,4,0,0,1	0,2,56,0,0,53	0,5,2,11,3,1	0,4,2,10,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	774.json	Bad
1849	3	3	3	0.0	0.7005153298377991	0.7874741063420285	0	0	0	1	1	3.77	0	2	2	11.0	1.0	15.0	1.0	12.0	16.0	57.3594	5.5	315.4767	17.526484	0.019119801	131.91592407226562	0	0	0	1	0	0	0	0	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	374.json	Good
1849	3	3	3	0.0	0.5044366717338562	0.5928864809809399	0	0	0	1	1	3.77	0	2	2	15.0	2.0	19.0	3.0	17.0	22.0	89.92419	11.25	1011.6471	56.202618	0.029974729	129.57785034179688	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	373.json	Good
1849	6	6	6	0.0	0.1020340844988823	0.4567726354694086	0	0	0	2	2	5.5	1	2	2	17.0	4.0	26.0	6.0	21.0	32.0	140.55415	12.75	1792.0654	99.55919	0.046851385	115.79641723632812	0	0	0	1	0	0	0	1	1	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	390.json	Good
1506	8,8,8,9,9	7,7,7,8,8	7,7,7,8,8	0.0,0.0,0.0,0.0,0.0	0.12760001420974731,0.13210751116275787,0.07553824782371521,0.02107793465256691,0.02108672820031643	0.01363329916016232,0.013779290985437207,0.01612068987874226,0.004393254330988544,0.006425358398581241	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	3.61,3.61,3.61,3.46,3.46	0,0,0,0,0	6,6,6,8,9	2,2,2,2,3	18.0,18.0,18.0,18.0,18.0	8.0,8.0,7.0,8.0,8.0	47.0,47.0,47.0,54.0,52.0	13.0,13.0,13.0,16.0,16.0	26.0,26.0,25.0,26.0,26.0	60.0,60.0,60.0,70.0,68.0	282.0264,282.0264,278.63135,329.0308,319.6299	14.625,14.625,16.714285,18.0,18.0	4124.636,4124.636,4657.1235,5922.554,5753.3384	229.14645,229.14645,258.7291,329.0308,319.6299	0.094008796,0.094008796,0.09287711,0.10967693,0.1065433	109.90785217285156,109.90785217285156,109.97083282470703,106.94306182861328,107.09379577636719	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	Otávio Garcia,Otávio Garcia,Otávio Garcia,Felipe Oliveira,Otávio Garcia	0,0,0,6,7	467,467,467,473,474	12/08/14-02/05/13,12/08/14-02/05/13,12/08/14-02/05/13,18/08/14-02/05/13,19/08/14-02/05/13	0,3,1,1,1	0,6,2,1,2	0,9,8,45,11	0,1,1,2,1	0,1,1,2,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	952.json	Ugly
1653	3	3	3	0.0	0.5770043730735779	0.843517082511234	0	0	0	1	1	3.77	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	1	0	0	0	0	Lucas Cavalcanti	0	320	18/03/14-02/05/13	0	0	0	0	0	0	0	0	1102.json	Good
1413	3,3	3,3	3,3	0.0,0.0	0.3822598457336426,0.3822598457336426	0.7557455879973133,0.7557455879973133	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	2,2	2,2	11.0,11.0	3.0,3.0	16.0,16.0	3.0,3.0	14.0,14.0	19.0,19.0	72.339745,72.339745	5.5,5.5	397.8686,397.8686	22.103811,22.103811	0.024113249,0.024113249	130.70933532714844,130.70933532714844	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	Otávio Garcia,Otávio Garcia	0,1	559,560	12/11/14-02/05/13,13/11/14-02/05/13	0,0	0,0	0,0	0,9	0,1	0,0	0,0	0,0	841.json	Good
1805	11,14,14,14,14,8,8	11,13,13,13,13,7,7	11,12,12,12,12,7,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.021941566839814186,0.13523118197917938,0.13379059731960297,0.13523118197917938,0.11566538363695145,0.5249612331390381,0.6088421940803528	3.529785652322245E-4,2.1196525218326084E-4,2.1298442984646278E-4,2.1196525218326084E-4,9.45199368429425E-5,0.03141239421859832,0.07007671311401119	0,1,1,1,1,1,1	0,1,1,1,1,1,1	0,2,2,2,2,2,2	1,2,2,2,2,2,2	1,2,2,2,2,2,2	9.26,8.94,8.94,8.94,8.94,5.11,5.11	1,1,1,1,1,1,1	6,6,6,6,7,6,5	5,5,5,5,6,6,5	31.0,33.0,33.0,33.0,33.0,26.0,24.0	6.0,7.0,7.0,7.0,8.0,5.0,5.0	71.0,77.0,77.0,77.0,80.0,43.0,39.0	9.0,11.0,11.0,11.0,12.0,7.0,7.0	37.0,40.0,40.0,40.0,41.0,31.0,29.0	80.0,88.0,88.0,88.0,92.0,50.0,46.0	416.7563,468.32965,468.32965,468.32965,492.89478,247.70982,223.46713	23.25,25.928572,25.928572,25.928572,24.75,18.199999,16.8	9689.584,12143.119,12143.119,12143.119,12199.1455,4508.3184,3754.2476	538.31024,674.61774,674.61774,674.61774,677.7303,250.46213,208.5693	0.13891876,0.15610988,0.15610988,0.15610988,0.16429825,0.08256994,0.07448904	100.55509185791016,98.3088150024414,98.3088150024414,98.3088150024414,98.04297637939453,110.3525161743164,110.8880844116211	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	2,2,2,2,2,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Rodrigo Turini,Rodrigo Turini,Rodrigo Turini,Rodrigo Turini,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,0,1,1,163,170,170	168,168,169,169,331,338,338	17/10/13-02/05/13,17/10/13-02/05/13,18/10/13-02/05/13,18/10/13-02/05/13,29/03/14-02/05/13,05/04/14-02/05/13,05/04/14-02/05/13	0,3,1,1,1,4,1	0,3,2,2,2,14,2	0,38,4,4,27,258,18	0,3,2,2,3,11,4	0,3,2,2,3,11,4	0,0,0,0,0,0,0	0,0,0,1,0,1,0	0,0,0,1,0,1,0	717.json	Ugly
1920	3	3	3	0.0	0.7173998355865479	0.8137699934823432	0	0	0	1	1	3.77	0	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	1	0	0	1	1	0	0	0	Rodrigo Turini	0	53	24/06/13-02/05/13	0	0	0	0	0	0	0	0	1214.json	Good
1763	3,3	3,3	3,3	0.0,0.0	0.7173998355865479,0.7173998355865479	0.8208988000627041,0.8208988000627041	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	0,0	0,0	12.0,12.0	2.0,2.0	13.0,13.0	4.0,4.0	14.0,14.0	17.0,17.0	64.72504,64.72504	12.0,12.0	776.70044,776.70044	43.150024,43.150024	0.021575011,0.021575011	131.28770446777344,131.28770446777344	0,0	0,0	0,0	1,1	0,0	0,0	1,1	1,1	0,0	0,0	0,0	Rafael Dipold,Otávio Garcia	0,47	209,256	27/11/13-02/05/13,13/01/14-02/05/13	0,0	0,0	0,0	0,10	0,0	0,0	0,0	0,0	600.json	Good
1849	4	4	4	0.0	0.07092321664094925	0.4648005156536396	0	0	0	1	1	4.0	0	1	1	15.0	5.0	20.0	7.0	20.0	27.0	116.692055	10.5	1225.2666	68.070366	0.03889735	123.56243133544922	0	0	0	1	0	0	0	2	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	291.json	Good
1849	3	3	3	0.0	0.73414146900177	0.7258988261267054	0	0	0	1	1	3.77	0	3	3	12.0	2.0	17.0	3.0	14.0	20.0	76.147095	9.0	685.32385	38.073547	0.025382364	130.44261169433594	0	0	0	1	0	0	0	1	0	0	0	Rodrigo Turini	0	124	03/09/13-02/05/13	0	0	0	0	0	0	0	0	1049.json	Good
1849	3,3	3,3	3,3	0.0,0.0	0.4098840057849884,0.4098840057849884	0.7000532338790559,0.7000532338790559	0,0	0,0	0,0	1,1	1,1	3.77,3.77	0,0	1,1	1,1	13.0,13.0	3.0,3.0	15.0,15.0	3.0,3.0	16.0,16.0	18.0,18.0	72.0,72.0	6.5,6.5	468.0,468.0	26.0,26.0	0.024,0.024	130.7338104248047,130.7338104248047	0,0	0,0	0,0	1,1	0,0	0,0	1,1	0,0	0,0	0,0	0,0	Rodrigo Turini,Otávio Garcia	0,205	124,329	03/09/13-02/05/13,27/03/14-02/05/13	0,0	0,0	0,0	0,3	0,0	0,0	0,0	0,0	1129.json	Good
1653	3	3	3	0.0	0.6710273623466492	0.7415722136533985	0	0	0	1	1	3.77	0	2	2	13.0	2.0	16.0	3.0	15.0	19.0	74.23092	9.75	723.75146	40.208416	0.024743639	130.57513427734375	0	0	0	1	0	0	0	1	0	0	0	Lucas Cavalcanti	0	320	18/03/14-02/05/13	0	0	0	0	0	0	0	0	1006.json	Good
1849	12,12,13,19,19,6	9,9,10,16,16,4	9,9,10,16,16,4	0.2222222222222222,0.2222222222222222,0.2,0.125,0.125,0.5	0.8726823925971985,0.8729230165481567,0.8414546251296997,0.33918479084968567,0.2447761446237564,0.7726401686668396	0.7099878556572027,0.6913172830455409,0.7201041970069765,0.5931533000440902,0.4829198670015539,0.466788179739181	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	7.19,6.65,6.61,6.63,6.63,3.91	1,1,1,1,1,0	0,0,0,0,0,3	0,0,0,0,0,3	19.0,19.0,20.0,21.0,21.0,16.0	4.0,4.0,4.0,5.0,6.0,3.0	33.0,33.0,34.0,51.0,52.0,26.0	6.0,6.0,6.0,7.0,8.0,5.0	23.0,23.0,24.0,26.0,27.0,19.0	39.0,39.0,40.0,58.0,60.0,31.0	176.41891,176.41891,183.3985,272.62552,285.29324,131.68576	14.25,14.25,15.0,14.7,14.0,13.333333	2513.9695,2513.9695,2750.9775,4007.595,3994.1055,1755.81	139.66498,139.66498,152.83209,222.64417,221.89474,97.545006	0.058806304,0.058806304,0.061132833,0.09087517,0.09509775,0.043895252	108.27608489990234,108.27608489990234,106.36748504638672,96.69194793701172,96.45577239990234,122.93385314941406	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	Rodrigo Turini,Lucas Cavalcanti,Otávio Garcia,Otávio Garcia,Otávio Garcia,Otávio Garcia	0,22,34,408,443,443	124,146,158,532,567,567	03/09/13-02/05/13,25/09/13-02/05/13,07/10/13-02/05/13,16/10/14-02/05/13,20/11/14-02/05/13,20/11/14-02/05/13	0,4,1,6,1,1	0,8,1,6,2,15	0,16,13,107,20,227	0,1,9,8,34,8	0,1,9,8,34,8	0,0,0,0,0,0	0,0,0,0,0,1	0,0,0,0,0,1	567.json	Ugly
