Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
commons-io	454.json	3	3	3	0.0	0.5493801832199097	0.7106726183517809	0	0	0	1	1	1.89	0	1	1	13.0	3.0	18.0	4.0	16.0	22.0	88.0	8.666667	762.6667	42.370373	0.029333333	129.69032287597656	0	0	0	1	0	0	0	1	0	0	0	9	bad
commons-io	940.json	3	3	3	0.0	4.934073658660054E-4	0.30752093970653205	0	0	0	1	1	1.89	0	1	1	16.0	5.0	24.0	7.0	21.0	31.0	136.16183	11.2	1525.0126	84.72292	0.04538728	127.42049407958984	0	0	0	1	0	0	0	3	0	0	0	9	bad
commons-io	488.json	3	3	3	0.0	0.4318167567253113	0.5089647702984846	0	0	0	1	1	1.89	0	2	2	15.0	3.0	21.0	3.0	18.0	24.0	100.0782	7.5	750.5865	41.69925	0.0333594	129.0215301513672	0	0	0	1	1	0	0	0	0	0	0	27	noise
commons-io	8.json	3	3	3	0.0	6.334019126370549E-4	0.19477088771940876	0	0	0	1	1	1.89	0	1	1	18.0	4.0	30.0	6.0	22.0	36.0	160.53954	13.5	2167.2837	120.40465	0.053513177	126.56407165527344	0	0	0	1	1	0	0	2	0	0	0	12	noise
commons-io	1068.json	36	22	30	0.06666666666666667	0.315193772315979	0.06119434898072212	4	4	8	4	4	2.39	1	7	4	29.0	10.0	89.0	26.0	39.0	115.0	607.8213	37.699997	22914.861	1273.0479	0.2026071	81.64922332763672	0	0	0	1	1	0	0	2	3	0	0	475	ugly
commons-io	752.json	5	5	5	0.0	0.2752463221549988	0.4925151274717023	1	1	2	2	2	2.99	1	2	2	18.0	3.0	26.0	6.0	21.0	32.0	140.55415	18.0	2529.9749	140.55415	0.046851385	118.7500228881836	0	0	0	1	1	0	0	2	0	0	0	0	good
commons-io	576.json	9	9	9	0.0	0.031202156096696854	3.5431327295663715E-4	2	2	4	3	3	2.27	1	5	5	30.0	8.0	57.0	22.0	38.0	79.0	414.58627	41.25	17101.684	950.0935	0.13819543	103.37310028076172	0	0	0	1	0	0	0	0	3	0	0	53	noise
commons-io	382.json	3	3	3	0.0	0.7398160696029663	0.7639727824055902	0	0	0	1	1	3.77	0	1	1	11.0	2.0	14.0	2.0	13.0	16.0	59.207035	5.5	325.6387	18.09104	0.019735679	131.75106811523438	0	0	0	1	0	0	0	0	0	0	0	0	good
commons-io	296.json	3	3	3	0.0	0.7375631332397461	0.9462679227891101	0	0	0	1	1	1.89	0	1	1	10.0	2.0	13.0	2.0	12.0	15.0	53.77444	5.0	268.8722	14.937344	0.017924814	132.25152587890625	0	0	0	1	0	0	0	0	0	0	0	0	good
commons-io	55.json	3	3	3	0.0	0.3697039783000946	0.7848338292845469	0	0	0	1	1	0.94	0	1	1	12.0	3.0	15.0	3.0	15.0	18.0	70.32403	6.0	421.94415	23.441341	0.023441343	130.85629272460938	0	0	0	1	0	0	1	0	0	0	0	22	noise
commons-io	43.json	6	6	6	0.0	0.21801288425922394	0.5077580109498557	1	1	2	2	2	2.75	1	0	0	16.0	4.0	26.0	8.0	20.0	34.0	146.94556	16.0	2351.129	130.61827	0.048981853	115.56517028808594	0	0	0	1	1	0	0	1	0	0	0	0	good
commons-io	658.json	25	23	24	0.08333333333333333	0.0	2.81767286208039E-7	4	7	11	6	6	2.99	2	4	4	37.0	13.0	102.0	46.0	50.0	148.0	835.2907	65.46154	54679.418	3037.7454	0.27843022	83.15106964111328	0	0	0	1	1	0	0	4	4	1	1	944	ugly
commons-io	306.json	3	3	3	0.0	0.7307891845703125	0.9441699684200954	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	0	good
commons-io	1115.json	4	3	4	0.0	0.007474654354155064	0.30774619786093765	0	0	0	1	1	6.63	0	2	2	17.0	5.0	25.0	8.0	22.0	33.0	147.16124	13.6	2001.393	111.1885	0.049053747	122.3560791015625	0	0	0	1	1	0	0	3	0	0	0	35	noise
commons-io	496.json	5	3	5	0.0	0.3563741445541382	0.3541299312768326	0	0	0	1	1	3.58	0	1	1	20.0	3.0	27.0	6.0	23.0	33.0	149.27754	20.0	2985.5508	165.86394	0.04975918	118.66690826416016	0	0	0	1	1	0	0	2	0	1	1	12	noise
commons-io	104.json	5	3	5	0.0	0.22265611588954926	0.3479209876398712	0	0	0	1	1	3.2	0	0	0	16.0	3.0	35.0	6.0	19.0	41.0	174.16504	16.0	2786.6406	154.81337	0.058055013	117.8650894165039	0	0	0	1	1	0	0	1	0	7	4	6	bad
commons-io	920.json	4	3	4	0.0	0.6908211708068848	0.9460216760184027	0	0	0	1	1	1.73	0	0	0	11.0	2.0	12.0	2.0	13.0	14.0	51.806156	5.5	284.93387	15.829659	0.01726872	127.78498840332031	0	1	0	0	0	0	0	0	0	0	0	0	good
commons-io	1106.json	6	6	6	0.0	0.18236373364925385	0.20788463505956106	1	1	2	2	2	2.75	1	2	2	21.0	5.0	33.0	8.0	26.0	41.0	192.71803	16.800001	3237.663	179.87018	0.064239345	114.15511322021484	0	0	0	1	1	0	0	2	0	0	0	12	noise
commons-io	573.json	5	5	5	0.0	0.5762804746627808	0.8643029636856293	1	1	2	2	2	2.99	1	1	1	14.0	3.0	19.0	5.0	17.0	24.0	98.099106	11.666666	1144.4895	63.58275	0.0326997	120.6200180053711	0	0	0	1	0	0	0	1	0	0	0	16	noise
commons-io	503.json	8	8	8	0.0	0.848181426525116	0.709110742854621	1	1	2	2	2	2.4	1	1	1	16.0	6.0	28.0	8.0	22.0	36.0	160.53954	10.666667	1712.4218	95.134544	0.053513177	110.44464111328125	0	0	0	1	0	0	0	0	1	0	0	0	good
commons-io	577.json	2	2	2	0.0	0.922695517539978	0.9181941311496459	0	0	0	1	1	0.0	0	0	0	9.0	1.0	10.0	1.0	10.0	11.0	36.541206	4.5	164.43542	9.135302	0.012180402	140.82913208007812	0	0	0	1	0	0	0	0	0	0	0	0	good
commons-io	69.json	8	8	8	0.0	0.1959017962217331	0.06507486764239512	3	2	5	3	3	3.87	2	1	1	23.0	9.0	40.0	14.0	32.0	54.0	270.0	17.88889	4830.0	268.33334	0.09	107.5112533569336	0	0	0	1	0	0	0	2	1	0	0	36	noise
commons-io	1155.json	4	4	4	0.0	0.33826902508735657	0.14494857847596407	1	1	2	2	2	2.0	0	2	2	22.0	5.0	27.0	9.0	27.0	36.0	171.17595	19.8	3389.2837	188.29353	0.05705865	121.34003448486328	0	0	0	1	1	0	0	2	1	0	0	105	noise
commons-io	1110.json	10	9	10	0.0	0.025401216000318527	0.052897132910031314	2	2	4	3	3	4.29	1	3	3	22.0	5.0	47.0	14.0	27.0	61.0	290.04816	30.8	8933.483	496.30463	0.09668272	103.52388000488281	0	0	0	1	1	0	0	2	0	0	0	7	bad
commons-io	499.json	3	3	3	0.0	0.624205470085144	0.8527364950300316	0	0	0	1	1	1.89	0	1	1	12.0	1.0	16.0	1.0	13.0	17.0	62.907475	6.0	377.44485	20.969158	0.020969158	131.43582153320312	0	0	0	1	0	0	1	0	0	0	0	0	good
