Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
2291	9	9	9	0.0	0.0897468850016594	0.240957649020759	0	0	0	3	3	4.26	2	2	2	20.0	9.0	34.0	13.0	29.0	47.0	228.32512	14.444445	3298.0295	183.22386	0.07610837	106.4749526977539	1	0	0	0	0	0	0	2	1	0	0	jfarcand	0	1421	18/03/14-27/04/10	0	0	0	0	0	0	0	0	2178.json	0	good
3710	3	3	3	0.0	0.9190999865531921	0.9712094274856247	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	jfarcand	0	2	29/04/10-27/04/10	0	0	0	0	0	0	0	0	2569.json	0	good
3710	3,9,10	3,9,10	3,9,10	0.0,0.0,0.0	0.7133969068527222,0.15815630555152893,0.025562282651662827	0.8565634392373781,0.17799769017863332,0.03398304010591296	0,0,0	0,0,0	0,0,0	1,2,2	1,2,2	1.89,2.67,2.53	0,1,1	1,4,6	1,3,4	12.0,21.0,23.0	3.0,4.0,6.0	15.0,41.0,49.0	3.0,9.0,12.0	15.0,25.0,29.0	18.0,50.0,61.0	70.32403,232.19281,296.33685	6.0,23.625,23.0	421.94415,5485.555,6815.7476	23.441341,304.75305,378.65265	0.023441343,0.0773976,0.09877895	130.85629272460938,106.61760711669922,103.64234161376953	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	1,1,1	0,0,0	0,0,0	0,0,0	jfarcand,jfarcand,jfarcand	0,1251,1369	2,1253,1371	29/04/10-27/04/10,01/10/13-27/04/10,27/01/14-27/04/10	0,4,1	0,7,1	0,227,68	0,36,10	0,36,10	0,0,0	0,1,1	0,1,1	2251.json	295	ugly
2102	3,3	3,3	3,3	0.0,0.0	0.8979825377464294,0.8664405345916748	0.95844844775193,0.9616576058589501	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	1,0	0,0	0,0	0,0	0,0	jfarcand,jfarcand	0,0	1610,1610	23/09/14-27/04/10,23/09/14-27/04/10	0,1	0,2	0,4	0,2	0,2	0,0	0,0	0,0	2160.json	4	bad
2451	10,10,14,19,20,26,30,30,4,4,4	10,10,12,16,16,21,25,25,4,4,4	10,10,13,17,17,23,27,27,4,4,4	0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.08695652173913043,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0	0.0947992205619812,0.047098200768232346,0.018919862806797028,0.017924729734659195,0.0297846682369709,8.93451739102602E-4,2.305422822246328E-4,2.2789559443481266E-4,0.6417385935783386,0.05310822278261185,0.0072015151381492615	0.07941460679803548,0.01938262606031913,0.010188169084489473,0.0015176772894976512,0.0024346817258448406,7.631932770463608E-6,5.387133064040826E-7,1.9143970509044842E-7,0.7201650611095681,0.41441114917646293,0.25227790098936476	1,1,2,2,2,4,5,5,0,0,0	2,2,3,3,3,4,5,5,0,0,0	3,3,5,5,5,8,10,10,0,0,0	3,3,4,5,5,6,7,7,1,1,1	3,3,4,5,5,6,7,7,1,1,1	3.6,3.6,5.24,6.11,6.13,9.62,8.04,8.04,2.0,2.0,2.0	2,2,2,3,3,4,5,5,0,0,0	5,8,10,11,11,17,17,18,1,1,1	5,7,8,9,9,13,13,14,1,1,1	23.0,25.0,27.0,32.0,32.0,37.0,39.0,40.0,14.0,16.0,16.0	4.0,3.0,4.0,8.0,8.0,10.0,12.0,13.0,3.0,5.0,6.0	47.0,54.0,65.0,77.0,77.0,110.0,120.0,125.0,18.0,22.0,25.0	10.0,11.0,13.0,18.0,18.0,26.0,36.0,35.0,4.0,7.0,8.0	27.0,28.0,31.0,40.0,40.0,47.0,51.0,53.0,17.0,21.0,22.0	57.0,65.0,78.0,95.0,95.0,136.0,156.0,160.0,22.0,29.0,33.0	271.0286,312.47806,386.42734,505.58316,505.58316,755.4241,884.8983,916.4673,89.92419,127.377205,147.16124	28.75,45.833336,43.875,36.0,36.0,48.1,58.5,53.846153,9.333334,11.2,10.666667	7792.0723,14321.912,16954.5,18200.994,18200.994,36335.9,51766.55,49348.24,839.2925,1426.6246,1569.72	432.8929,795.6618,941.9167,1011.1663,1011.1663,2018.661,2875.9194,2741.5688,46.62736,79.25693,87.206665	0.090342864,0.104159355,0.12880911,0.16852772,0.16852772,0.25180802,0.2949661,0.3054891,0.029974729,0.042459067,0.049053747	103.87655639648438,103.13654327392578,97.55171203613281,91.57823944091797,91.57823944091797,84.36314392089844,80.71298217773438,80.53070831298828,124.91740417480469,123.1068344116211,122.3560791015625	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,2,2	0,0,0,0,0,0,1,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand	0,166,166,202,239,489,489,490,497,499,503	1261,1427,1427,1463,1500,1750,1750,1751,1758,1760,1764	09/10/13-27/04/10,24/03/14-27/04/10,24/03/14-27/04/10,29/04/14-27/04/10,05/06/14-27/04/10,10/02/15-27/04/10,10/02/15-27/04/10,11/02/15-27/04/10,18/02/15-27/04/10,20/02/15-27/04/10,24/02/15-27/04/10	0,1,5,7,2,7,7,1,1,2,1	0,2,6,9,3,8,10,2,28,4,2	0,56,108,244,56,478,291,2,1405,27,27	0,4,2,2,2,4,2,2,26,6,10	0,4,2,2,2,4,2,2,26,6,10	0,0,0,0,0,0,0,0,0,0,0	0,1,0,1,1,1,0,1,1,0,1	0,1,0,1,1,1,0,1,1,0,1	1296.json	2694	ugly
3710	14,13,13,7	10,10,10,7	11,10,10,7	0.18181818181818182,0.2,0.2,0.0	0.008196896873414516,0.006847881246358156,0.006987077184021473,6.303715636022389E-4	6.439679591057659E-4,3.831783171750798E-4,3.2114180031152587E-4,0.0010324868447670124	1,1,1,0	1,1,1,0	2,2,2,0	2,2,2,1	2,2,2,1	5.08,2.56,2.56,1.81	1,1,1,0	10,10,11,7	8,8,9,7	26.0,26.0,27.0,24.0	11.0,11.0,10.0,10.0	65.0,65.0,67.0,50.0	23.0,23.0,22.0,19.0	37.0,37.0,37.0,34.0	88.0,88.0,89.0,69.0	458.43192,458.43192,463.64136,351.03494	27.181816,27.181816,29.7,22.8	12461.012,12461.012,13770.148,8003.596	692.27844,692.27844,765.00824,444.64423	0.15281063,0.15281063,0.15454713,0.117011644	99.82947540283203,101.37349700927734,101.31474304199219,108.7696533203125	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	4,4,4,4	1,1,1,1	0,0,0,0	0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand	0,666,735,1712	2,668,737,1714	29/04/10-27/04/10,24/02/12-27/04/10,03/05/12-27/04/10,05/01/15-27/04/10	0,1,1,0	0,3,2,6	0,40,2,259	0,120,47,2	0,96,46,2	0,0,0,0	0,0,0,0	0,0,0,0	2947.json	301	ugly
2242	3	3	3	0.0	0.37476640939712524	0.8831119149243023	0	0	0	1	1	1.89	0	0	0	12.0	2.0	13.0	2.0	14.0	15.0	57.110325	6.0	342.66196	19.036776	0.019036775	131.9385528564453	0	0	0	1	0	0	1	0	0	0	0	jfarcand	0	1470	06/05/14-27/04/10	0	0	0	0	0	0	0	0	1737.json	0	good
2822	15	14	14	0.0	0.5001373887062073	0.29462184340760017	3	3	6	4	4	3.83	2	2	2	21.0	9.0	46.0	19.0	30.0	65.0	318.94788	22.166668	7070.0117	392.77844	0.106315956	97.34912872314453	0	0	0	1	0	0	0	0	1	0	0	jfarcand	0	890	03/10/12-27/04/10	0	0	0	0	0	0	0	0	2782.json	0	good
3362	3	3	3	0.0	0.4171700179576874	0.9314894599570076	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	1	0	0	0	0	jfarcand	0	350	12/04/11-27/04/10	0	0	0	0	0	0	0	0	1311.json	0	good
3163	3	3	3	0.0	0.6638661026954651	0.8656211651024255	0	0	0	1	1	1.89	0	0	0	12.0	3.0	13.0	3.0	15.0	16.0	62.51025	6.0	375.0615	20.83675	0.02083675	131.46876525878906	0	0	0	1	0	0	1	0	0	0	0	jfarcand	0	549	28/10/11-27/04/10	0	0	0	0	0	0	0	0	2353.json	0	good
2291	3	3	3	0.0	0.6636393070220947	0.9065337333362352	0	0	0	1	1	1.89	0	0	0	10.0	3.0	11.0	3.0	13.0	14.0	51.806156	5.0	259.0308	14.390599	0.01726872	132.4454345703125	0	0	0	1	0	0	0	1	0	0	0	jfarcand	0	1421	18/03/14-27/04/10	0	0	0	0	0	0	0	0	2200.json	0	good
2388	6,6,4	6,6,5	6,6,4	0.0,0.0,0.0	2.682270423974842E-4,2.6609236374497414E-4,0.7692484855651855	0.02401982852975692,0.023305168568489736,0.8333743434494751	0,0,1	0,0,1	0,0,2	2,2,2	2,2,2	2.75,2.75,2.0	1,1,0	4,4,1	4,4,1	24.0,24.0,13.0	8.0,8.0,2.0	42.0,42.0,19.0	11.0,11.0,3.0	32.0,32.0,15.0	53.0,53.0,22.0	265.0,265.0,85.95159	16.5,16.5,9.75	4372.5,4372.5,838.028	242.91667,242.91667,46.557114	0.08833333,0.08833333,0.02865053	112.4989013671875,112.4989013671875,124.92235565185547	0,0,0	0,0,1	0,0,0	1,1,0	0,0,0	0,0,0	0,0,0	0,0,0	1,1,0	0,0,0	0,0,0	jfarcand,jfarcand,jfarcand	0,346,365	1323,1669,1688	10/12/13-27/04/10,21/11/14-27/04/10,10/12/14-27/04/10	0,1,4	0,2,10	0,8,167	0,32,9	0,13,6	0,0,0	0,1,0	0,1,0	609.json	175	noise
3163	14	13	13	0.0	0.06743567436933517	8.651858949583279E-5	4	4	8	5	5	4.75	4	6	2	31.0	11.0	77.0	23.0	42.0	100.0	539.23175	32.40909	17476.01	970.8894	0.17974392	95.58906555175781	1	0	0	0	1	0	0	1	3	0	0	jfarcand	0	549	28/10/11-27/04/10	0	0	0	0	0	0	0	0	2414.json	0	good
2242	3	3	3	0.0	0.015100602991878986	0.9267677246484586	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	jfarcand	0	1470	06/05/14-27/04/10	0	0	0	0	0	0	0	0	1739.json	0	good
3710	6,6,6,6,6	5,6,6,6,6	6,6,6,6,6	0.0,0.0,0.0,0.0,0.0	0.7354906797409058,0.6957528591156006,0.2186071127653122,0.21782924234867096,0.14119192957878113	0.7636961743167694,0.7921570077529693,0.6229931539625674,0.6218848503861903,0.46774443207070227	1,1,2,2,2	1,1,2,2,2	2,2,4,4,4	2,2,2,2,2	2,2,2,2,2	5.5,2.75,2.75,2.75,2.75	0,1,1,1,1	0,0,0,0,1	0,0,0,0,1	15.0,14.0,16.0,16.0,18.0	5.0,5.0,6.0,6.0,6.0	21.0,21.0,23.0,23.0,26.0	7.0,5.0,7.0,7.0,7.0	20.0,19.0,22.0,22.0,24.0	28.0,26.0,30.0,30.0,33.0	121.013985,110.44612,133.78294,133.78294,151.30376	10.5,7.0,9.333333,9.333333,10.5	1270.6469,773.12286,1248.6407,1248.6407,1588.6895	70.59149,42.95127,69.36893,69.36893,88.26053	0.040337995,0.036815375,0.044594314,0.044594314,0.050434586	116.57478332519531,117.0499496459961,116.05316162109375,116.05316162109375,115.41319274902344	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	jfarcand,Patrick,jfarcand,jfarcand,jfarcand	0,253,601,666,1218	2,255,603,668,1220	29/04/10-27/04/10,07/01/11-27/04/10,21/12/11-27/04/10,24/02/12-27/04/10,29/08/13-27/04/10	0,4,2,1,1	0,8,4,2,2	0,42,36,8,6	0,69,17,120,6	0,69,17,96,6	0,0,0,0,0	0,0,1,0,0	0,0,1,0,0	1325.json	92	noise
2163	30,30	25,25	25,25	0.0,0.0	1.9863570923916996E-4,2.1562162146437913E-4	4.939358370221563E-9,1.7907491845257405E-8	7,6	6,5	13,11	8,7	8,7	3.45,3.45	2,2	11,11	8,8	37.0,35.0	20.0,19.0	120.0,118.0	53.0,51.0	57.0,54.0	173.0,169.0	1009.08997,972.576	49.025,46.973686	49470.637,45685.48	2748.3687,2538.0823	0.33636332,0.324192	81.04682922363281,81.4684829711914	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	2,2	0,0	0,0	mvsmasiero,jfarcand	0,2136	1549,3685	24/07/14-27/04/10,29/05/20-27/04/10	0,1	0,2	0,27	0,101	0,101	0,0	0,0	0,0	3024.json	0	good
3710	26,23,23,23,23,23,23,17,17,16	15,15,15,15,15,15,15,12,12,12	18,16,16,16,16,16,16,13,13,12	0.2777777777777778,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.23076923076923078,0.23076923076923078,0.25	0.0015580954495817423,0.0010174138005822897,9.91758774034679E-4,9.871457004919648E-4,0.0010099951177835464,7.0701859658584E-4,5.244893836788833E-4,0.006788272876292467,0.0038960117381066084,0.005690974649041891	0.006924138151975998,0.0018143515783520013,0.0018473970820614657,0.0013764979465692643,9.524452472331908E-4,5.538035345655176E-4,1.0156330795340165E-4,2.1049161913616016E-4,7.529144104685933E-5,1.4498223216385662E-4	3,3,3,3,3,3,5,4,4,4	3,3,3,3,3,3,4,3,3,3	6,6,6,6,6,6,9,7,7,7	4,4,4,4,4,4,4,3,3,3	4,4,4,4,4,4,4,3,3,3	4.45,3.59,3.59,3.59,3.59,3.59,3.59,3.71,3.71,3.83	2,2,2,2,2,2,2,2,2,2	9,9,9,9,11,11,12,9,10,10	7,7,7,7,8,8,9,7,8,8	31.0,31.0,31.0,32.0,33.0,33.0,35.0,33.0,34.0,31.0	11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0	76.0,76.0,76.0,77.0,81.0,82.0,87.0,74.0,78.0,74.0	25.0,25.0,25.0,25.0,23.0,25.0,27.0,23.0,24.0,24.0	42.0,42.0,42.0,43.0,43.0,43.0,46.0,44.0,45.0,42.0	101.0,101.0,101.0,102.0,104.0,107.0,114.0,97.0,102.0,98.0	544.624,544.624,544.624,553.479,564.33154,580.61035,629.68604,529.5649,560.169,528.4471	35.227272,35.227272,35.227272,36.363636,37.95,41.25,42.954548,34.5,37.09091,33.818184	19185.62,19185.62,19185.62,20126.51,21416.383,23950.178,27047.879,18269.988,20777.18,17871.121	1065.8677,1065.8677,1065.8677,1118.1394,1189.7991,1330.5654,1502.6599,1014.9993,1154.2877,992.8401	0.18154134,0.18154134,0.18154134,0.184493,0.18811052,0.19353679,0.20989534,0.17652163,0.18672301,0.17614903	90.4954833984375,92.403564453125,92.403564453125,92.3197021484375,92.2187271118164,92.07084655761719,91.64891052246094,96.14312744140625,95.85098266601562,97.45081329345703	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,Joonas Javanainen,jfarcand,jfarcand,jfarcand,jfarcand	0,517,666,698,735,750,1072,1181,1371,3683	2,519,668,700,737,752,1074,1183,1373,3685	29/04/10-27/04/10,28/09/11-27/04/10,24/02/12-27/04/10,27/03/12-27/04/10,03/05/12-27/04/10,18/05/12-27/04/10,05/04/13-27/04/10,23/07/13-27/04/10,29/01/14-27/04/10,29/05/20-27/04/10	0,0,1,1,2,1,1,1,1,1	0,0,2,2,4,2,2,8,2,3	0,47,16,4,4,8,32,332,12,49	0,9,120,3,47,1,6,6,2,101	0,1,96,3,46,1,6,6,2,101	0,0,0,0,0,1,0,0,0,0	0,0,0,1,0,1,0,1,0,0	0,0,0,1,0,1,0,1,0,0	2821.json	455	ugly
1886	2	2	2	0.0	0.18789103627204895	0.7763883820209302	0	0	0	1	1	0.0	0	0	0	11.0	4.0	12.0	4.0	15.0	16.0	62.51025	5.5	343.80637	19.100353	0.02083675	138.03729248046875	0	0	0	1	0	0	0	2	0	0	0	jfarcand	0	1826	27/04/15-27/04/10	0	0	0	0	0	0	0	0	1905.json	0	good
3710	25,26,25,27,31,32,33,33,34,36,36,34,34,36,2	24,25,24,26,30,31,32,32,32,33,33,32,32,34,2	23,24,23,25,29,30,31,31,31,32,32,31,31,33,2	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.01682569831609726,0.00618856493383646,0.006408007349818945,0.002251664875075221,0.002585135167464614,4.583310801535845E-4,4.099450306966901E-4,4.0985929081216455E-4,4.7147981240414083E-4,6.673333118669689E-4,6.29961839877069E-4,4.7147981240414083E-4,4.7147981240414083E-4,3.952164843212813E-4,0.9434738159179688	7.165670683522155E-8,8.5869438170055E-9,3.238545400351762E-8,1.7151403158689663E-9,4.745192023626035E-10,2.95798519278609E-11,1.498536873937951E-11,1.506011965300816E-11,1.0496431206791593E-11,1.0833226848276495E-11,1.08505592145083E-11,1.0496431206791593E-11,1.1956402162177563E-11,4.981015969624708E-12,0.8570674689283879	5,5,5,5,5,5,5,5,5,5,5,5,5,6,0	5,5,5,5,5,5,5,5,5,5,5,5,5,6,0	10,10,10,10,10,10,10,10,10,10,10,10,10,12,0	8,8,8,8,8,8,8,8,8,8,8,8,8,9,1	8,8,8,8,8,8,8,8,8,8,8,8,8,9,1	8.23,8.56,8.74,9.19,9.97,9.99,9.97,9.97,9.97,10.09,10.09,9.97,9.97,10.14,0.0	5,5,5,5,6,6,6,6,6,6,6,6,6,6,0	12,13,12,14,14,16,16,16,17,18,18,17,17,18,0	9,10,10,11,12,14,14,14,15,16,16,15,15,16,0	45.0,47.0,47.0,48.0,52.0,54.0,54.0,54.0,55.0,56.0,56.0,55.0,54.0,55.0,10.0	18.0,19.0,17.0,19.0,21.0,21.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2.0	118.0,126.0,120.0,130.0,139.0,148.0,150.0,150.0,153.0,156.0,156.0,153.0,153.0,160.0,11.0	30.0,33.0,32.0,39.0,42.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,50.0,2.0	63.0,66.0,64.0,67.0,73.0,75.0,77.0,77.0,78.0,79.0,79.0,78.0,77.0,78.0,12.0	148.0,159.0,152.0,169.0,181.0,195.0,199.0,199.0,202.0,205.0,205.0,202.0,202.0,210.0,13.0	884.63745,961.05865,912.0,1025.1691,1120.3583,1214.6196,1247.0906,1247.0906,1269.6512,1292.275,1292.275,1269.6512,1265.8909,1319.9344,46.604515	37.5,40.815792,44.235294,49.26316,52.0,60.428574,57.52174,57.52174,58.586956,59.652172,59.652172,58.586956,57.52174,59.782608,5.0	33173.906,39226.37,40342.59,50503.07,58258.63,73397.734,71734.82,71734.82,74385.0,77087.016,77087.016,74385.0,72816.24,78909.125,233.02258	1842.9948,2179.243,2241.255,2805.726,3236.5906,4077.6519,3985.2678,3985.2678,4132.5,4282.612,4282.612,4132.5,4045.3467,4383.8403,12.945699	0.29487914,0.32035288,0.304,0.34172302,0.37345275,0.40487322,0.41569686,0.41569686,0.4232171,0.43075833,0.43075833,0.4232171,0.42196363,0.43997815,0.015534839	83.08206939697266,81.96174621582031,82.92366790771484,80.9646224975586,78.0985107421875,77.12923431396484,76.46085357666016,76.46085357666016,76.36762237548828,75.7614517211914,75.7614517211914,76.36762237548828,76.38304138183594,74.92282104492188,139.56419372558594	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	5,5,4,4,5,5,5,5,5,5,5,5,5,5,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,Jeanfrancois Arcand,jfarcand,jfarcand,jfarcand	0,4,71,545,594,595,600,666,1006,1113,1113,1115,1225,1259,1322	2,6,73,547,596,597,602,668,1008,1115,1115,1117,1227,1261,1324	29/04/10-27/04/10,03/05/10-27/04/10,09/07/10-27/04/10,26/10/11-27/04/10,14/12/11-27/04/10,15/12/11-27/04/10,20/12/11-27/04/10,24/02/12-27/04/10,29/01/13-27/04/10,16/05/13-27/04/10,16/05/13-27/04/10,18/05/13-27/04/10,05/09/13-27/04/10,09/10/13-27/04/10,11/12/13-27/04/10	0,1,2,2,10,1,1,1,1,2,1,0,1,3,0	0,1,5,2,16,1,1,2,2,2,2,2,2,4,34	0,74,175,130,319,125,39,8,12,28,8,28,5,101,1727	0,20,4,2,2,1,12,120,1,8,5,16,2,5,7	0,20,4,2,2,1,12,96,1,8,5,15,2,5,7	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,1,0,1,0,0,0,0,0,0,0,1	0,0,1,0,1,0,1,0,0,0,0,0,0,0,1	939.json	2779	ugly
3710	3,3,3,3,3,3,3	3,2,2,3,3,3,3	3,2,2,3,3,3,3	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.018805352970957756,0.9841049909591675,0.9841049909591675,0.6068658828735352,0.43303176760673523,0.05499238893389702,0.05499238893389702	0.48138805458230244,0.9274685348411414,0.9274685348411414,0.7749287425200045,0.746571948535435,0.5902840100879725,0.5902840100879725	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,1	1.89,0.0,0.0,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0	2,0,0,0,1,2,2	2,0,0,0,1,2,2	14.0,10.0,10.0,14.0,13.0,14.0,14.0	5.0,3.0,3.0,3.0,6.0,4.0,4.0	19.0,11.0,11.0,17.0,15.0,18.0,18.0	7.0,3.0,3.0,3.0,6.0,6.0,6.0	19.0,13.0,13.0,17.0,19.0,18.0,18.0	26.0,14.0,14.0,20.0,21.0,24.0,24.0	110.44612,51.806156,51.806156,81.74926,89.20648,100.0782,100.0782	9.8,5.0,5.0,7.0,6.5,10.5,10.5	1082.372,259.0308,259.0308,572.2448,579.84216,1050.8212,1050.8212	60.131775,14.390599,14.390599,31.791378,32.213455,58.378952,58.378952	0.036815375,0.01726872,0.01726872,0.027249753,0.029735494,0.0333594,0.0333594	128.50894165039062,139.0139617919922,139.0139617919922,130.07347106933594,129.61952209472656,129.0215301513672,129.0215301513672	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	2,2,2,2,2,2,2	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand,jfarcand	0,560,561,669,698,1019,1889	2,562,563,671,700,1021,1891	29/04/10-27/04/10,10/11/11-27/04/10,11/11/11-27/04/10,27/02/12-27/04/10,27/03/12-27/04/10,11/02/13-27/04/10,01/07/15-27/04/10	0,3,0,1,1,3,0	0,6,0,2,2,6,0	0,50,0,54,31,41,0	0,25,56,37,37,37,119	0,25,11,37,37,37,41	0,0,0,0,0,0,0	0,0,0,0,1,0,1	0,0,0,0,1,0,1	653.json	176	noise
2856	3,3	3,3	3,3	0.0,0.0	0.8747248649597168,0.8979825377464294	0.9786308696426549,0.95844844775193	0,0	0,0	0,0	1,1	1,1	1.89,1.89	0,0	0,0	0,0	9.0,9.0	2.0,2.0	10.0,10.0	2.0,2.0	11.0,11.0	12.0,12.0	41.51318,41.51318	4.5,4.5	186.80931,186.80931	10.378295,10.378295	0.013837727,0.013837727	133.59722900390625,133.59722900390625	0,0	0,0	0,0	1,1	0,0	0,0	0,1	0,0	0,0	0,0	0,0	Jeanfrancois Arcand,jfarcand	0,15	856,871	30/08/12-27/04/10,14/09/12-27/04/10	0,3	0,6	0,16	0,11	0,11	0,0	0,1	0,1	2203.json	16	bad
3698	4	4	4	0.0	0.2757364511489868	0.7677903951133823	0	0	0	1	1	2.0	0	0	0	13.0	6.0	17.0	8.0	19.0	25.0	106.19819	8.666667	920.38434	51.13246	0.035399396	124.05243682861328	0	0	0	1	0	0	0	1	0	0	0	jfarcand	0	14	11/05/10-27/04/10	0	0	0	0	0	0	0	0	22.json	0	good
2291	9	9	9	0.0	0.11194503307342529	0.24553212147646566	0	0	0	3	3	4.26	2	2	2	20.0	9.0	34.0	13.0	29.0	47.0	228.32512	14.444445	3298.0295	183.22386	0.07610837	106.4749526977539	1	0	0	0	0	0	0	2	1	0	0	jfarcand	0	1421	18/03/14-27/04/10	0	0	0	0	0	0	0	0	2177.json	0	good
3698	3	3	3	0.0	0.4732479453086853	0.9556414746642885	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	jfarcand	0	14	11/05/10-27/04/10	0	0	0	0	0	0	0	0	17.json	0	good
