Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	Developers	ChangeAtMethodAge	ProjectAge	CommitDate-ProjectFirstDate	NewAdditions	DiffSizes	EditDistances	TangledCommit	TangledWMoveandFileRename	Buggycommiit	PotentiallyBuggycommit	RiskyCommit	file	ChangeValue	Type
1952	4,43,57,58,62,63	3,30,44,45,49,50	4,38,52,53,56,57	0.0,0.0,0.0,0.0,0.0,0.0	9.830123744904995E-4,0.0,0.0,0.0,0.0,0.0	0.054814027556069324,7.32786712414205E-20,4.912360258094518E-25,6.722714008199363E-26,5.611496776249047E-29,4.259838806746493E-29	0,9,10,10,12,12	0,9,12,12,14,14	0,18,22,22,26,26	1,6,9,9,10,10	1,6,9,9,10,10	6.63,6.21,7.43,7.36,4.37,4.34	0,2,3,3,3,3	1,24,29,30,33,34	1,12,13,14,17,17	18.0,48.0,52.0,53.0,56.0,55.0	7.0,35.0,37.0,38.0,40.0,39.0	30.0,227.0,291.0,298.0,322.0,327.0	9.0,73.0,91.0,93.0,102.0,102.0	25.0,83.0,89.0,91.0,96.0,94.0	39.0,300.0,382.0,391.0,424.0,429.0	181.11038,1912.5118,2473.7302,2544.5479,2792.024,2811.9187	11.571428,50.057144,63.94595,64.85526,71.4,71.92307	2095.7058,95734.88,158185.03,165027.31,199350.52,202241.83	116.4281,5318.6045,8788.058,9168.184,11075.028,11235.657	0.06037013,0.6375039,0.82457674,0.8481826,0.9306746,0.9373062	121.27667999267578,71.39900207519531,64.28974151611328,63.834388732910156,62.22978973388672,61.906131744384766	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	3,3,3,3,3,3	0,9,10,11,12,13	0,4,4,4,5,5	0,1,1,1,1,1	Dr. David H. Akehurst,Matthias Bläsing,Matthias Bläsing,Mathias Mehrmann @SevenOf9Sleeper,Matthias Bläsing,Matthias Bläsing	0,361,361,403,1457,1457	6010,6371,6371,6413,7467,7467	16/03/15-01/10/98,11/03/16-01/10/98,11/03/16-01/10/98,22/04/16-01/10/98,12/03/19-01/10/98,12/03/19-01/10/98	0,40,22,3,5,3	0,41,30,5,5,5	0,1588,1018,105,750,97	0,1,9,2,13,3	0,1,9,2,13,3	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	2373.json	3558	ugly
4787	37,37,37,37,37	31,31,31,31,31	35,35,35,35,35	0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0	3.849122586475604E-14,3.849122586475604E-14,3.849122586475604E-14,3.849122586475604E-14,3.849122586475604E-14	10,10,10,10,10	6,6,6,6,6	16,16,16,16,16	7,7,7,7,7	7,7,7,7,7	1.01,1.01,1.01,1.01,1.01	2,2,2,2,2	10,10,10,10,10	7,7,7,7,7	32.0,32.0,32.0,32.0,32.0	24.0,24.0,24.0,24.0,24.0	163.0,163.0,163.0,163.0,163.0	88.0,88.0,88.0,88.0,88.0	56.0,56.0,56.0,56.0,56.0	251.0,251.0,251.0,251.0,251.0	1457.6461,1457.6461,1457.6461,1457.6461,1457.6461	58.666668,58.666668,58.666668,58.666668,58.666668	85515.24,85515.24,85515.24,85515.24,85515.24	4750.8467,4750.8467,4750.8467,4750.8467,4750.8467	0.48588204,0.48588204,0.48588204,0.48588204,0.48588204	73.9135513305664,73.9135513305664,73.9135513305664,73.9135513305664,73.9135513305664	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	4,4,4,4,4	2,2,2,2,2	1,1,1,1,1	Timothy Wall,Daniel Doubrovkine,Daniel Doubrovkine,Timothy Wall,Timothy Wall	0,988,1002,1134,1472	3175,4163,4177,4309,4647	11/06/07-01/10/98,23/02/10-01/10/98,09/03/10-01/10/98,19/07/10-01/10/98,22/06/11-01/10/98	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	0,59,357,485,1024	0,0,1,0,0	0,0,0,0,0	0,1,0,1,0	0,1,0,1,0	3462.json	0	good
2113	4	4	4	0.0	0.10924206674098969	0.4057401855905918	0	0	0	1	1	2.0	0	2	2	15.0	6.0	22.0	8.0	21.0	30.0	131.76952	10.0	1317.6952	73.20529	0.043923173	122.93054962158203	0	0	0	1	0	0	0	1	1	0	0	Timothy Wall	0	5849	06/10/14-01/10/98	0	0	0	0	0	0	0	0	3165.json	0	good
4787	11,11,13,13,10,10,7	11,11,13,13,10,10,7	11,11,13,13,10,10,7	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.613969624042511,0.38957852125167847,0.29185205698013306,0.29185205698013306,0.42139530181884766,0.4272894263267517,0.43164023756980896	0.2738319714741237,0.10484281413421298,0.04750886075091319,0.04750886075091319,0.35440355743083374,0.34809674290344855,0.6415778064124973	2,2,3,3,2,2,1	2,2,3,3,2,2,1	4,4,6,6,4,4,2	3,3,4,4,3,3,2	3,3,4,4,3,3,2	3.45,3.45,3.29,3.29,3.6,3.6,2.56	2,2,2,2,2,2,1	3,3,3,3,4,4,3	3,3,3,3,4,4,3	18.0,19.0,20.0,20.0,20.0,20.0,17.0	9.0,9.0,10.0,10.0,5.0,5.0,4.0	38.0,44.0,51.0,51.0,39.0,39.0,28.0	14.0,14.0,16.0,16.0,10.0,10.0,7.0	27.0,28.0,30.0,30.0,25.0,25.0,21.0	52.0,58.0,67.0,67.0,49.0,49.0,35.0	247.25415,278.8266,328.76166,328.76166,227.54895,227.54895,153.73111	14.0,14.777778,16.0,16.0,20.0,20.0,14.875	3461.558,4120.4375,5260.1865,5260.1865,4550.979,4550.979,2286.7502	192.30878,228.9132,292.23257,292.23257,252.83217,252.83217,127.04168	0.08241805,0.0929422,0.10958722,0.10958722,0.07584965,0.07584965,0.051243704	102.80992889404297,102.18502807617188,98.39208984375,98.39208984375,104.78582000732422,104.78582000732422,112.83319091796875	0,0,0,0,0,1,1	1,1,1,1,1,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1,1,1,1,1,1,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	Timothy Wall,Timothy Wall,Timothy Wall,Timothy Wall,Timothy Wall,Timothy Wall,Timothy Wall	0,29,602,1472,1879,1922,2173	3175,3204,3777,4647,5054,5097,5348	11/06/07-01/10/98,10/07/07-01/10/98,02/02/09-01/10/98,22/06/11-01/10/98,02/08/12-01/10/98,14/09/12-01/10/98,23/05/13-01/10/98	0,3,3,0,1,1,1	0,6,4,0,5,2,5	0,15,66,0,114,14,124	0,18,6,1024,24,1,5	0,18,6,0,24,1,5	0,1,0,0,0,0,0	0,1,0,0,0,0,0	0,1,0,0,0,0,0	4056.json	81	noise
4773	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0.0,0.0,0.0,0.0,0.0	0.6160809993743896,0.633322536945343,0.633322536945343,0.633322536945343,0.633322536945343	0.8958675672351843,0.9197843031883569,0.9197843031883569,0.9197843031883569,0.9197843031883569	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	2,2,2,2,2	2,2,2,2,2	13.0,13.0,13.0,13.0,13.0	2.0,2.0,2.0,2.0,2.0	17.0,17.0,17.0,17.0,17.0	3.0,3.0,3.0,3.0,3.0	15.0,15.0,15.0,15.0,15.0	20.0,20.0,20.0,20.0,20.0	78.13781,78.13781,78.13781,78.13781,78.13781	9.75,9.75,9.75,9.75,9.75	761.8436,761.8436,761.8436,761.8436,761.8436	42.324646,42.324646,42.324646,42.324646,42.324646	0.026045937,0.026045937,0.026045937,0.026045937,0.026045937	130.30841064453125,130.30841064453125,130.30841064453125,130.30841064453125,130.30841064453125	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	Timothy Wall,Daniel Doubrovkine,Daniel Doubrovkine,Timothy Wall,Timothy Wall	0,988,988,1120,1458	3189,4177,4177,4309,4647	25/06/07-01/10/98,09/03/10-01/10/98,09/03/10-01/10/98,19/07/10-01/10/98,22/06/11-01/10/98	0,0,0,0,0	0,0,0,0,0	0,12,0,0,0	0,357,257,485,1024	0,1,0,0,0	0,0,0,0,0	0,0,0,1,0	0,0,0,1,0	101.json	12	bad
3574	31,31,17,4	29,29,15,3	31,31,17,4	0.0,0.0,0.0,0.0	0.0,0.0,0.006239627487957478,0.004933041054755449	1.4148218826041462E-15,1.4148218826041462E-15,2.4273601649539437E-5,0.3825386713742968	2,2,1,0	7,7,2,0	9,9,3,0	6,6,3,1	6,6,3,1	7.43,7.43,6.79,6.63	2,2,2,0	11,11,5,1	5,5,4,1	34.0,34.0,25.0,11.0	22.0,22.0,13.0,6.0	184.0,184.0,79.0,20.0	63.0,63.0,27.0,9.0	56.0,56.0,38.0,17.0	247.0,247.0,106.0,29.0	1434.4166,1434.4166,556.28033,118.53642	48.681816,48.681816,25.961538,8.25	69830.01,69830.01,14441.894,977.9255	3879.4448,3879.4448,802.3274,54.329193	0.47813886,0.47813886,0.18542677,0.039512143	76.1931381225586,76.1931381225586,91.54132843017578,123.48088836669922	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	0,0,0,0	0,0,0,0	3,3,3,3	5,5,2,0	0,0,0,0	0,0,0,0	Daniel Doubrovkine,Timothy Wall,Falldog,Cameron Waldron	0,259,1029,2881	4388,4647,5417,7269	06/10/10-01/10/98,22/06/11-01/10/98,31/07/13-01/10/98,26/08/18-01/10/98	0,0,1,1	0,0,21,15	0,0,741,387	0,1024,9,40	0,0,9,40	0,0,0,0	0,0,0,0	0,0,0,0	462.json	741	ugly
4820	3,3,3,3	3,3,3,3	3,3,3,3	0.0,0.0,0.0,0.0	0.15957045555114746,0.361451655626297,0.15957045555114746,0.15957045555114746	0.7740470357835842,0.8954318845983673,0.7740470357835842,0.7740470357835842	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,1,2,2	2,1,2,2	13.0,11.0,13.0,13.0	3.0,3.0,3.0,3.0	16.0,13.0,16.0,16.0	4.0,4.0,4.0,4.0	16.0,14.0,16.0,16.0	20.0,17.0,20.0,20.0	80.0,64.72504,80.0,80.0	8.666667,7.3333335,8.666667,8.666667	693.3334,474.65027,693.3334,693.3334	38.51852,26.36946,38.51852,38.51852	0.026666667,0.021575011,0.026666667,0.026666667	130.18594360351562,131.28770446777344,130.18594360351562,130.18594360351562	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	0,0,0,0	0,0,0,0	0,0,0,0	Timothy Wall,Timothy Wall,Timothy Wall,Timothy Wall	0,129,170,1505	3142,3271,3312,4647	09/05/07-01/10/98,15/09/07-01/10/98,26/10/07-01/10/98,22/06/11-01/10/98	0,1,1,0	0,2,2,0	0,13,13,0	0,30,22,1024	0,30,22,0	0,1,0,0	0,1,1,0	0,1,1,0	4174.json	26	noise
2618	18,1	19,3	18,1	0.0,0.0	0.015184471383690834,0.6314852237701416	3.220712930001113E-8,0.45991434024189426	3,0	7,0	10,0	6,1	6,1	3.3,0.0	1,0	4,0	4,0	33.0,15.0	17.0,3.0	94.0,17.0	49.0,3.0	50.0,18.0	143.0,20.0	807.0714,83.398506	47.558823,7.5	38383.367,625.4888	2132.4092,34.749374	0.2690238,0.027799502	87.990234375,147.76712036132812	0,0	0,0	0,0	1,1	0,0	0,0	0,0	2,2	5,0	2,0	1,0	Timothy Wall,ck2510	0,870	5344,6214	19/05/13-01/10/98,06/10/15-01/10/98	0,1	0,19	0,641	0,2	0,2	0,0	0,0	0,0	3913.json	641	ugly
2113	21	16	17	0.0	0.0	1.273609002071358E-9	0	0	0	1	1	2.38	0	9	3	20.0	17.0	138.0	43.0	37.0	181.0	942.9111	25.294117	23850.104	1325.0057	0.3143037	89.25728607177734	0	0	0	1	0	0	0	0	11	0	0	Timothy Wall	0	5849	06/10/14-01/10/98	0	0	0	0	0	0	0	0	3178.json	0	good
2755	3,4,3,3,3,10	3,4,3,3,3,10	3,4,3,3,3,10	0.0,0.0,0.0,0.0,0.0,0.0	0.9401847720146179,0.30663225054740906,0.9401847720146179,0.9396953582763672,0.9396953582763672,0.1166791245341301	0.6923550520025604,0.1517640895035588,0.6923550520025604,0.8320136633941075,0.8320136633941075,0.02388416356460146	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	3.77,4.0,3.77,1.89,1.89,2.99	0,0,0,0,0,1	0,2,0,0,0,4	0,2,0,0,0,4	13.0,17.0,13.0,13.0,13.0,24.0	1.0,5.0,1.0,1.0,1.0,7.0	16.0,25.0,16.0,16.0,16.0,47.0	1.0,8.0,1.0,1.0,1.0,12.0	14.0,22.0,14.0,14.0,14.0,31.0	17.0,33.0,17.0,17.0,17.0,59.0	64.72504,147.16124,64.72504,64.72504,64.72504,292.29758	6.5,13.6,6.5,6.5,6.5,20.571428	420.71274,2001.393,420.71274,420.71274,420.71274,6012.9785	23.37293,111.1885,23.37293,23.37293,23.37293,334.05435	0.021575011,0.049053747,0.021575011,0.021575011,0.021575011,0.097432524	131.28770446777344,122.3560791015625,131.28770446777344,131.28770446777344,131.28770446777344,103.9437026977539	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1,1,1,1,1,1	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	0,0,0,0,0,1	0,0,0,0,0,0	0,0,0,0,0,0	Tobias Wolf,Tobias,Tobias Wolf,Tobias,Tobias,Matthias Bläsing	0,17,20,215,233,1213	5206,5223,5226,5422,5440,6420	01/01/13-01/10/98,18/01/13-01/10/98,21/01/13-01/10/98,05/08/13-01/10/98,23/08/13-01/10/98,29/04/16-01/10/98	0,1,0,3,0,9	0,1,1,3,0,11	0,67,67,16,0,276	0,3,9,92,69,29	0,3,9,92,31,29	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	3427.json	426	ugly
