Project	file	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	CommentCodeRation	Readability	SimpleReadability	NVAR	NCOMP	Mcclure	McCabe	McCabeWOCases	IndentSTD	MaximumBlockDepth	totalFanOut	uniqueFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	isPrivate	isProtected	isDefault	isPublic	isStatic	isAbstract	isGetterSetter	Parameters	LocalVariables	EnclosedExpressions	MaxEnclosedNesting	ChangeValue	Type
ant	6710.json	6	6	6	0.0	0.7800524830818176	0.9554252281463916	1	1	2	2	2	3.27	1	1	1	12.0	3.0	19.0	5.0	15.0	24.0	93.76537	10.0	937.65375	52.091873	0.031255126	117.90135955810547	0	1	0	0	0	0	0	0	0	0	0	0	good
ant	8644.json	3	3	3	0.0	0.3067108392715454	0.9530448604787374	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	1	0	0	0	0	0	0	0	0	0	0	good
ant	8078.json	3	3	3	0.0	0.7840936779975891	0.9025250867291091	0	0	0	1	1	1.89	0	1	1	10.0	2.0	12.0	3.0	12.0	15.0	53.77444	7.5	403.30832	22.406017	0.017924814	132.25152587890625	0	0	0	1	0	0	0	1	0	0	0	0	good
ant	5617.json	2	2	2	0.0	0.9055448174476624	0.9131632093681407	0	0	0	1	1	0.0	0	0	0	8.0	2.0	9.0	2.0	10.0	11.0	36.541206	4.0	146.16483	8.120268	0.012180402	140.82913208007812	0	0	0	1	0	0	0	1	0	0	0	0	good
ant	7101.json	3	3	3	0.0	0.33187875151634216	0.8459009826286791	0	0	0	1	1	1.89	0	0	0	12.0	2.0	13.0	4.0	14.0	17.0	64.72504	12.0	776.70044	43.150024	0.021575011	131.28770446777344	0	0	0	1	0	0	1	1	0	0	0	13	noise
ant	5972.json	9	9	9	0.0	0.1061190664768219	0.07139550799385888	2	2	4	3	3	2.67	1	2	2	20.0	6.0	39.0	16.0	26.0	55.0	258.5242	26.666668	6893.979	382.99884	0.086174734	105.82901763916016	0	0	0	1	0	0	0	1	0	0	0	0	good
ant	296.json	20	13	16	0.0	0.1561231017112732	2.2938704368022573E-4	2	2	4	3	3	9.15	1	2	2	26.0	16.0	70.0	36.0	42.0	106.0	571.58563	29.25	16718.879	928.8266	0.19052854	92.38230895996094	0	0	0	1	0	0	0	3	1	0	0	0	good
ant	1044.json	3	3	3	0.0	0.8764017820358276	0.9622444515838205	0	0	0	1	1	1.89	0	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	1	0	0	0	0	0	0	0	0	good
ant	8286.json	11	11	11	0.0	0.5324196219444275	0.1740106939562726	2	2	4	3	3	3.56	2	4	3	25.0	5.0	48.0	7.0	30.0	55.0	269.87897	17.5	4722.882	262.38232	0.08995966	102.3546371459961	1	0	0	0	0	0	0	0	1	1	1	0	good
ant	1010.json	4	3	4	0.0	0.003559197299182415	0.633725091580129	0	0	0	1	1	10.38	0	0	0	12.0	3.0	21.0	15.0	15.0	36.0	140.64806	30.0	4219.442	234.41344	0.046882685	122.59147644042969	0	0	0	1	0	0	1	0	0	0	0	0	good
ant	55.json	8	7	8	0.0	0.5610706210136414	0.150100071057607	3	1	4	2	2	1.85	1	2	2	22.0	7.0	35.0	9.0	29.0	44.0	213.75117	14.142857	3023.0522	167.94734	0.071250394	108.95602416992188	0	0	0	0	0	0	0	0	2	0	0	16	noise
ant	4843.json	3	3	3	0.0	0.650945246219635	0.8853193907161497	0	0	0	1	1	1.89	0	1	1	11.0	3.0	13.0	4.0	14.0	17.0	64.72504	7.3333335	474.65027	26.36946	0.021575011	131.28770446777344	0	0	0	1	0	0	0	1	0	0	0	28	noise
ant	3669.json	9	9	9	0.0	0.6624531745910645	0.25558376331779675	1	1	2	2	2	2.95	1	5	4	18.0	4.0	41.0	10.0	22.0	51.0	227.43102	22.5	5117.1978	284.28876	0.075810336	106.72535705566406	1	0	0	0	0	0	0	0	1	0	0	0	good
